result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size      388, 2785083 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size     1166, 2785083 req, miss ratio 0.5554, byte miss ratio 0.5554
result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size     3888, 2785083 req, miss ratio 0.3335, byte miss ratio 0.3335
result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size    11665, 2785083 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size    38885, 2785083 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size    77771, 2785083 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size   155543, 2785083 req, miss ratio 0.1645, byte miss ratio 0.1645
result/tencentBlock.ns20058.oracleGeneral.zst Clock cache size   311086, 2785083 req, miss ratio 0.1397, byte miss ratio 0.1397
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size      388, 2785083 req, miss ratio 0.5887, byte miss ratio 0.5887
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size     1166, 2785083 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size     3888, 2785083 req, miss ratio 0.3288, byte miss ratio 0.3288
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size    11665, 2785083 req, miss ratio 0.3095, byte miss ratio 0.3095
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size    38885, 2785083 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size    77771, 2785083 req, miss ratio 0.2049, byte miss ratio 0.2049
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size   155543, 2785083 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns20058.oracleGeneral.zst LHD cache size   311086, 2785083 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns20058.oracleGeneral.zst LIRS cache size      388, 2785083 req, miss ratio 0.6142, byte miss ratio 0.6142
result/tencentBlock.ns20058.oracleGeneral.zst LIRS cache size     1166, 2785083 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns20058.oracleGeneral.zst LIRS cache size     3888, 2785083 req, miss ratio 0.3354, byte miss ratio 0.3354
