result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size      707, 7997410 req, miss ratio 0.6447, byte miss ratio 0.6447
result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size     2121, 7997410 req, miss ratio 0.5607, byte miss ratio 0.5607
result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size     7070, 7997410 req, miss ratio 0.4840, byte miss ratio 0.4840
result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size    21211, 7997410 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size    70704, 7997410 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size   141408, 7997410 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size   282816, 7997410 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns11220.oracleGeneral.zst clock2 cache size   565632, 7997410 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size      707, 7997410 req, miss ratio 0.6534, byte miss ratio 0.6534
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size     2121, 7997410 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size     7070, 7997410 req, miss ratio 0.4760, byte miss ratio 0.4760
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size    21211, 7997410 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size    70704, 7997410 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size   141408, 7997410 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size   282816, 7997410 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns11220.oracleGeneral.zst LHD cache size   565632, 7997410 req, miss ratio 0.0902, byte miss ratio 0.0902
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size      707, 7997410 req, miss ratio 0.7042, byte miss ratio 0.7042
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size     2121, 7997410 req, miss ratio 0.6049, byte miss ratio 0.6049
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size     7070, 7997410 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size    21211, 7997410 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size    70704, 7997410 req, miss ratio 0.2868, byte miss ratio 0.2868
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size   141408, 7997410 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size   282816, 7997410 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns11220.oracleGeneral.zst FIFO cache size   565632, 7997410 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size      707, 7997410 req, miss ratio 0.6438, byte miss ratio 0.6438
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size     2121, 7997410 req, miss ratio 0.5587, byte miss ratio 0.5587
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size     7070, 7997410 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size    21211, 7997410 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size    70704, 7997410 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size   141408, 7997410 req, miss ratio 0.1980, byte miss ratio 0.1980
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size   282816, 7997410 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns11220.oracleGeneral.zst LeCaR cache size   565632, 7997410 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size      707, 7997410 req, miss ratio 0.6523, byte miss ratio 0.6523
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size     2121, 7997410 req, miss ratio 0.5687, byte miss ratio 0.5687
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size     7070, 7997410 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size    21211, 7997410 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size    70704, 7997410 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size   141408, 7997410 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size   282816, 7997410 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns11220.oracleGeneral.zst LRU cache size   565632, 7997410 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size      707, 7997410 req, miss ratio 0.6181, byte miss ratio 0.6181
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size     2121, 7997410 req, miss ratio 0.5145, byte miss ratio 0.5145
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size     7070, 7997410 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size    21211, 7997410 req, miss ratio 0.3508, byte miss ratio 0.3508
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size    70704, 7997410 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size   141408, 7997410 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size   282816, 7997410 req, miss ratio 0.1059, byte miss ratio 0.1059
result/tencentBlock.ns11220.oracleGeneral.zst ARC cache size   565632, 7997410 req, miss ratio 0.0897, byte miss ratio 0.0897
