result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size      324, 3896318 req, miss ratio 0.3385, byte miss ratio 0.3385
result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size      974, 3896318 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size     3248, 3896318 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size     9744, 3896318 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size    32480, 3896318 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size    64961, 3896318 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size   129923, 3896318 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns12296.oracleGeneral.zst ARC cache size   259846, 3896318 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size      324, 3896318 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size      974, 3896318 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size     3248, 3896318 req, miss ratio 0.3116, byte miss ratio 0.3116
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size     9744, 3896318 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size    32480, 3896318 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size    64961, 3896318 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size   129923, 3896318 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns12296.oracleGeneral.zst LeCaR cache size   259846, 3896318 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns12296.oracleGeneral.zst Cacheus cache size      324, 3896318 req, miss ratio 0.3373, byte miss ratio 0.3373
result/tencentBlock.ns12296.oracleGeneral.zst Cacheus cache size      974, 3896318 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns12296.oracleGeneral.zst Cacheus cache size     3248, 3896318 req, miss ratio 0.3076, byte miss ratio 0.3076
result/tencentBlock.ns12296.oracleGeneral.zst Cacheus cache size     9744, 3896318 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns12296.oracleGeneral.zst Cacheus cache size    32480, 3896318 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns12296.oracleGeneral.zst Cacheus cache size    64961, 3896318 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns12296.oracleGeneral.zst Cacheus cache size   129923, 3896318 req, miss ratio 0.1595, byte miss ratio 0.1595
