result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size      615, 7957748 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size     1845, 7957748 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size     6151, 7957748 req, miss ratio 0.2102, byte miss ratio 0.2102
result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size    18453, 7957748 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size    61513, 7957748 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size   123026, 7957748 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size   246052, 7957748 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns10231.oracleGeneral.zst Clock cache size   492105, 7957748 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size      615, 7957748 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size     1845, 7957748 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size     6151, 7957748 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size    18453, 7957748 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size    61513, 7957748 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size   123026, 7957748 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size   246052, 7957748 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns10231.oracleGeneral.zst LeCaR cache size   492105, 7957748 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size      615, 7957748 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size     1845, 7957748 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size     6151, 7957748 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size    18453, 7957748 req, miss ratio 0.1987, byte miss ratio 0.1987
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size    61513, 7957748 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size   123026, 7957748 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size   246052, 7957748 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns10231.oracleGeneral.zst FIFO cache size   492105, 7957748 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size      615, 7957748 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size     1845, 7957748 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size     6151, 7957748 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size    18453, 7957748 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size    61513, 7957748 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size   123026, 7957748 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size   246052, 7957748 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns10231.oracleGeneral.zst ARC cache size   492105, 7957748 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size      615, 7957748 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size     1845, 7957748 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size     6151, 7957748 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size    18453, 7957748 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size    61513, 7957748 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size   123026, 7957748 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size   246052, 7957748 req, miss ratio 0.1017, byte miss ratio 0.1017
result/tencentBlock.ns10231.oracleGeneral.zst LHD cache size   492105, 7957748 req, miss ratio 0.0780, byte miss ratio 0.0780
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size      615, 7957748 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size     1845, 7957748 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size     6151, 7957748 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size    18453, 7957748 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size    61513, 7957748 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size   123026, 7957748 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size   246052, 7957748 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns10231.oracleGeneral.zst Cacheus cache size   492105, 7957748 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size      615, 7957748 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size     1845, 7957748 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size     6151, 7957748 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size    18453, 7957748 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size    61513, 7957748 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size   123026, 7957748 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size   246052, 7957748 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns10231.oracleGeneral.zst clock2 cache size   492105, 7957748 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size      615, 7957748 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size     1845, 7957748 req, miss ratio 0.2301, byte miss ratio 0.2301
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size     6151, 7957748 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size    18453, 7957748 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size    61513, 7957748 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size   123026, 7957748 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size   246052, 7957748 req, miss ratio 0.0822, byte miss ratio 0.0822
result/tencentBlock.ns10231.oracleGeneral.zst S3FIFO-1 cache size   492105, 7957748 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size      615, 7957748 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size     1845, 7957748 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size     6151, 7957748 req, miss ratio 0.2110, byte miss ratio 0.2110
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size    18453, 7957748 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size    61513, 7957748 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size   123026, 7957748 req, miss ratio 0.1081, byte miss ratio 0.1081
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size   246052, 7957748 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns10231.oracleGeneral.zst LRU cache size   492105, 7957748 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns10231.oracleGeneral.zst LIRS cache size      615, 7957748 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns10231.oracleGeneral.zst LIRS cache size     1845, 7957748 req, miss ratio 0.2421, byte miss ratio 0.2421
