result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size      322, 3699709 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size      968, 3699709 req, miss ratio 0.4125, byte miss ratio 0.4125
result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size     3228, 3699709 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size     9684, 3699709 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size    32281, 3699709 req, miss ratio 0.2362, byte miss ratio 0.2362
result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size    64562, 3699709 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size   129124, 3699709 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns4226.oracleGeneral.zst LIRS cache size   258248, 3699709 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size      322, 3699709 req, miss ratio 0.6430, byte miss ratio 0.6430
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size      968, 3699709 req, miss ratio 0.4926, byte miss ratio 0.4926
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size     3228, 3699709 req, miss ratio 0.3715, byte miss ratio 0.3715
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size     9684, 3699709 req, miss ratio 0.2974, byte miss ratio 0.2974
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size    32281, 3699709 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size    64562, 3699709 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size   129124, 3699709 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns4226.oracleGeneral.zst FIFO cache size   258248, 3699709 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size      322, 3699709 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size      968, 3699709 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size     3228, 3699709 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size     9684, 3699709 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size    32281, 3699709 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size    64562, 3699709 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size   129124, 3699709 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns4226.oracleGeneral.zst S3FIFO-1 cache size   258248, 3699709 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns4226.oracleGeneral.zst LRU cache size      322, 3699709 req, miss ratio 0.5603, byte miss ratio 0.5603
result/tencentBlock.ns4226.oracleGeneral.zst LRU cache size      968, 3699709 req, miss ratio 0.4507, byte miss ratio 0.4507
