result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size      482, 1888445 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size     1448, 1888445 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size     4827, 1888445 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size    14481, 1888445 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size    48270, 1888445 req, miss ratio 0.3955, byte miss ratio 0.3955
result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size    96541, 1888445 req, miss ratio 0.3871, byte miss ratio 0.3871
result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size   193082, 1888445 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns23930.oracleGeneral.zst clock2 cache size   386164, 1888445 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size      482, 1888445 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size     1448, 1888445 req, miss ratio 0.4563, byte miss ratio 0.4563
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size     4827, 1888445 req, miss ratio 0.4246, byte miss ratio 0.4246
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size    14481, 1888445 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size    48270, 1888445 req, miss ratio 0.3891, byte miss ratio 0.3891
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size    96541, 1888445 req, miss ratio 0.3714, byte miss ratio 0.3714
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size   193082, 1888445 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns23930.oracleGeneral.zst S3FIFO-1 cache size   386164, 1888445 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size      482, 1888445 req, miss ratio 0.4783, byte miss ratio 0.4783
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size     1448, 1888445 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size     4827, 1888445 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size    14481, 1888445 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size    48270, 1888445 req, miss ratio 0.3906, byte miss ratio 0.3906
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size    96541, 1888445 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size   193082, 1888445 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns23930.oracleGeneral.zst ARC cache size   386164, 1888445 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size      482, 1888445 req, miss ratio 0.4804, byte miss ratio 0.4804
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size     1448, 1888445 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size     4827, 1888445 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size    14481, 1888445 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size    48270, 1888445 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size    96541, 1888445 req, miss ratio 0.3785, byte miss ratio 0.3785
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size   193082, 1888445 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns23930.oracleGeneral.zst Cacheus cache size   386164, 1888445 req, miss ratio 0.2745, byte miss ratio 0.2745
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size      482, 1888445 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size     1448, 1888445 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size     4827, 1888445 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size    14481, 1888445 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size    48270, 1888445 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size    96541, 1888445 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size   193082, 1888445 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns23930.oracleGeneral.zst LIRS cache size   386164, 1888445 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns23930.oracleGeneral.zst LHD cache size      482, 1888445 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns23930.oracleGeneral.zst LHD cache size     1448, 1888445 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns23930.oracleGeneral.zst LHD cache size     4827, 1888445 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns23930.oracleGeneral.zst LHD cache size    14481, 1888445 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns23930.oracleGeneral.zst LHD cache size    48270, 1888445 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns23930.oracleGeneral.zst LHD cache size    96541, 1888445 req, miss ratio 0.3679, byte miss ratio 0.3679
