result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size      182, 1810059 req, miss ratio 0.7437, byte miss ratio 0.7437
result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size      547, 1810059 req, miss ratio 0.6713, byte miss ratio 0.6713
result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size     1824, 1810059 req, miss ratio 0.6604, byte miss ratio 0.6604
result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size     5472, 1810059 req, miss ratio 0.6422, byte miss ratio 0.6422
result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size    18241, 1810059 req, miss ratio 0.4606, byte miss ratio 0.4606
result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size    36483, 1810059 req, miss ratio 0.3799, byte miss ratio 0.3799
result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size    72967, 1810059 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns15505.oracleGeneral.zst Clock cache size   145934, 1810059 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size      182, 1810059 req, miss ratio 0.6759, byte miss ratio 0.6759
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size      547, 1810059 req, miss ratio 0.6594, byte miss ratio 0.6594
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size     1824, 1810059 req, miss ratio 0.6458, byte miss ratio 0.6458
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size     5472, 1810059 req, miss ratio 0.5677, byte miss ratio 0.5677
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size    18241, 1810059 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size    36483, 1810059 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size    72967, 1810059 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns15505.oracleGeneral.zst ARC cache size   145934, 1810059 req, miss ratio 0.1080, byte miss ratio 0.1080
