result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size      156, 12604769 req, miss ratio 0.7232, byte miss ratio 0.7232
result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size      470, 12604769 req, miss ratio 0.7012, byte miss ratio 0.7012
result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size     1568, 12604769 req, miss ratio 0.6861, byte miss ratio 0.6861
result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size     4704, 12604769 req, miss ratio 0.5907, byte miss ratio 0.5907
result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size    15681, 12604769 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size    31362, 12604769 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size    62724, 12604769 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns12167.oracleGeneral.zst Cacheus cache size   125448, 12604769 req, miss ratio 0.0140, byte miss ratio 0.0140
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size      156, 12604769 req, miss ratio 0.7605, byte miss ratio 0.7605
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size      470, 12604769 req, miss ratio 0.7254, byte miss ratio 0.7254
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size     1568, 12604769 req, miss ratio 0.7015, byte miss ratio 0.7015
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size     4704, 12604769 req, miss ratio 0.6940, byte miss ratio 0.6940
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size    15681, 12604769 req, miss ratio 0.5835, byte miss ratio 0.5835
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size    31362, 12604769 req, miss ratio 0.4308, byte miss ratio 0.4308
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size    62724, 12604769 req, miss ratio 0.0564, byte miss ratio 0.0564
result/tencentBlock.ns12167.oracleGeneral.zst Clock cache size   125448, 12604769 req, miss ratio 0.0142, byte miss ratio 0.0142
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size      156, 12604769 req, miss ratio 0.7639, byte miss ratio 0.7639
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size      470, 12604769 req, miss ratio 0.7357, byte miss ratio 0.7357
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size     1568, 12604769 req, miss ratio 0.7032, byte miss ratio 0.7032
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size     4704, 12604769 req, miss ratio 0.6952, byte miss ratio 0.6952
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size    15681, 12604769 req, miss ratio 0.5837, byte miss ratio 0.5837
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size    31362, 12604769 req, miss ratio 0.4370, byte miss ratio 0.4370
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size    62724, 12604769 req, miss ratio 0.0560, byte miss ratio 0.0560
result/tencentBlock.ns12167.oracleGeneral.zst LRU cache size   125448, 12604769 req, miss ratio 0.0142, byte miss ratio 0.0142
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size      156, 12604769 req, miss ratio 0.7844, byte miss ratio 0.7844
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size      470, 12604769 req, miss ratio 0.7487, byte miss ratio 0.7487
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size     1568, 12604769 req, miss ratio 0.7167, byte miss ratio 0.7167
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size     4704, 12604769 req, miss ratio 0.7011, byte miss ratio 0.7011
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size    15681, 12604769 req, miss ratio 0.5862, byte miss ratio 0.5862
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size    31362, 12604769 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size    62724, 12604769 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns12167.oracleGeneral.zst FIFO cache size   125448, 12604769 req, miss ratio 0.0245, byte miss ratio 0.0245
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size      156, 12604769 req, miss ratio 0.7182, byte miss ratio 0.7182
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size      470, 12604769 req, miss ratio 0.7013, byte miss ratio 0.7013
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size     1568, 12604769 req, miss ratio 0.6784, byte miss ratio 0.6784
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size     4704, 12604769 req, miss ratio 0.6239, byte miss ratio 0.6239
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size    15681, 12604769 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size    31362, 12604769 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size    62724, 12604769 req, miss ratio 0.0496, byte miss ratio 0.0496
result/tencentBlock.ns12167.oracleGeneral.zst LIRS cache size   125448, 12604769 req, miss ratio 0.0137, byte miss ratio 0.0137
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size      156, 12604769 req, miss ratio 0.7454, byte miss ratio 0.7454
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size      470, 12604769 req, miss ratio 0.7158, byte miss ratio 0.7158
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size     1568, 12604769 req, miss ratio 0.6907, byte miss ratio 0.6907
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size     4704, 12604769 req, miss ratio 0.6376, byte miss ratio 0.6376
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size    15681, 12604769 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size    31362, 12604769 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size    62724, 12604769 req, miss ratio 0.0517, byte miss ratio 0.0517
result/tencentBlock.ns12167.oracleGeneral.zst LHD cache size   125448, 12604769 req, miss ratio 0.0149, byte miss ratio 0.0149
result/tencentBlock.ns12167.oracleGeneral.zst S3FIFO-1 cache size      156, 12604769 req, miss ratio 0.7177, byte miss ratio 0.7177
result/tencentBlock.ns12167.oracleGeneral.zst S3FIFO-1 cache size      470, 12604769 req, miss ratio 0.6981, byte miss ratio 0.6981
