result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size      256, 3176933 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size      770, 3176933 req, miss ratio 0.3509, byte miss ratio 0.3509
result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size     2568, 3176933 req, miss ratio 0.3323, byte miss ratio 0.3323
result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size     7706, 3176933 req, miss ratio 0.2675, byte miss ratio 0.2675
result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size    25686, 3176933 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size    51373, 3176933 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size   102747, 3176933 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns9310.oracleGeneral.zst clock2 cache size   205494, 3176933 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size      256, 3176933 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size      770, 3176933 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size     2568, 3176933 req, miss ratio 0.3014, byte miss ratio 0.3014
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size     7706, 3176933 req, miss ratio 0.2194, byte miss ratio 0.2194
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size    25686, 3176933 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size    51373, 3176933 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size   102747, 3176933 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns9310.oracleGeneral.zst ARC cache size   205494, 3176933 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size      256, 3176933 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size      770, 3176933 req, miss ratio 0.3401, byte miss ratio 0.3401
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size     2568, 3176933 req, miss ratio 0.2998, byte miss ratio 0.2998
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size     7706, 3176933 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size    25686, 3176933 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size    51373, 3176933 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size   102747, 3176933 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns9310.oracleGeneral.zst S3FIFO-1 cache size   205494, 3176933 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns9310.oracleGeneral.zst LRU cache size      256, 3176933 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns9310.oracleGeneral.zst LRU cache size      770, 3176933 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns9310.oracleGeneral.zst LRU cache size     2568, 3176933 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns9310.oracleGeneral.zst LRU cache size     7706, 3176933 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns9310.oracleGeneral.zst LRU cache size    25686, 3176933 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns9310.oracleGeneral.zst LRU cache size    51373, 3176933 req, miss ratio 0.1465, byte miss ratio 0.1465
