result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size      471, 4200512 req, miss ratio 0.5171, byte miss ratio 0.5171
result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size     1413, 4200512 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size     4710, 4200512 req, miss ratio 0.3030, byte miss ratio 0.3030
result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size    14131, 4200512 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size    47104, 4200512 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size    94209, 4200512 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size   188418, 4200512 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns17645.oracleGeneral.zst S3FIFO-1 cache size   376836, 4200512 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size      471, 4200512 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size     1413, 4200512 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size     4710, 4200512 req, miss ratio 0.3123, byte miss ratio 0.3123
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size    14131, 4200512 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size    47104, 4200512 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size    94209, 4200512 req, miss ratio 0.1589, byte miss ratio 0.1589
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size   188418, 4200512 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns17645.oracleGeneral.zst LRU cache size   376836, 4200512 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns17645.oracleGeneral.zst LeCaR cache size      471, 4200512 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns17645.oracleGeneral.zst LeCaR cache size     1413, 4200512 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns17645.oracleGeneral.zst LeCaR cache size     4710, 4200512 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns17645.oracleGeneral.zst LeCaR cache size    14131, 4200512 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns17645.oracleGeneral.zst LeCaR cache size    47104, 4200512 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns17645.oracleGeneral.zst LeCaR cache size    94209, 4200512 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns17645.oracleGeneral.zst LeCaR cache size   188418, 4200512 req, miss ratio 0.1204, byte miss ratio 0.1204
