result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size      289, 2183719 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size      867, 2183719 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size     2890, 2183719 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size     8671, 2183719 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size    28906, 2183719 req, miss ratio 0.3237, byte miss ratio 0.3237
result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size    57812, 2183719 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size   115625, 2183719 req, miss ratio 0.1689, byte miss ratio 0.1689
result/tencentBlock.ns9353.oracleGeneral.zst ARC cache size   231250, 2183719 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size      289, 2183719 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size      867, 2183719 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size     2890, 2183719 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size     8671, 2183719 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size    28906, 2183719 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size    57812, 2183719 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size   115625, 2183719 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns9353.oracleGeneral.zst FIFO cache size   231250, 2183719 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size      289, 2183719 req, miss ratio 0.4361, byte miss ratio 0.4361
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size      867, 2183719 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size     2890, 2183719 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size     8671, 2183719 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size    28906, 2183719 req, miss ratio 0.3283, byte miss ratio 0.3283
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size    57812, 2183719 req, miss ratio 0.2816, byte miss ratio 0.2816
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size   115625, 2183719 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns9353.oracleGeneral.zst LRU cache size   231250, 2183719 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size      289, 2183719 req, miss ratio 0.4337, byte miss ratio 0.4337
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size      867, 2183719 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size     2890, 2183719 req, miss ratio 0.3906, byte miss ratio 0.3906
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size     8671, 2183719 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size    28906, 2183719 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size    57812, 2183719 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size   115625, 2183719 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns9353.oracleGeneral.zst clock2 cache size   231250, 2183719 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size      289, 2183719 req, miss ratio 0.4349, byte miss ratio 0.4349
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size      867, 2183719 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size     2890, 2183719 req, miss ratio 0.3906, byte miss ratio 0.3906
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size     8671, 2183719 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size    28906, 2183719 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size    57812, 2183719 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size   115625, 2183719 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns9353.oracleGeneral.zst Clock cache size   231250, 2183719 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns9353.oracleGeneral.zst LHD cache size      289, 2183719 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns9353.oracleGeneral.zst LHD cache size      867, 2183719 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns9353.oracleGeneral.zst LHD cache size     2890, 2183719 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns9353.oracleGeneral.zst LHD cache size     8671, 2183719 req, miss ratio 0.3803, byte miss ratio 0.3803
result/tencentBlock.ns9353.oracleGeneral.zst LHD cache size    28906, 2183719 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns9353.oracleGeneral.zst LHD cache size    57812, 2183719 req, miss ratio 0.2496, byte miss ratio 0.2496
