result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size      234, 1367784 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size      703, 1367784 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size     2345, 1367784 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size     7037, 1367784 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size    23458, 1367784 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size    46916, 1367784 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size    93832, 1367784 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns23053.oracleGeneral.zst ARC cache size   187664, 1367784 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns23053.oracleGeneral.zst Clock cache size      234, 1367784 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns23053.oracleGeneral.zst Clock cache size      703, 1367784 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns23053.oracleGeneral.zst Clock cache size     2345, 1367784 req, miss ratio 0.4677, byte miss ratio 0.4677
result/tencentBlock.ns23053.oracleGeneral.zst Clock cache size     7037, 1367784 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns23053.oracleGeneral.zst Clock cache size    23458, 1367784 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns23053.oracleGeneral.zst Clock cache size    46916, 1367784 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns23053.oracleGeneral.zst Clock cache size    93832, 1367784 req, miss ratio 0.2381, byte miss ratio 0.2381
