result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size      194, 1722772 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size      583, 1722772 req, miss ratio 0.4525, byte miss ratio 0.4525
result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size     1946, 1722772 req, miss ratio 0.4483, byte miss ratio 0.4483
result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size     5839, 1722772 req, miss ratio 0.4441, byte miss ratio 0.4441
result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size    19463, 1722772 req, miss ratio 0.3944, byte miss ratio 0.3944
result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size    38926, 1722772 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size    77853, 1722772 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns16533.oracleGeneral.zst LHD cache size   155707, 1722772 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size      194, 1722772 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size      583, 1722772 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size     1946, 1722772 req, miss ratio 0.4477, byte miss ratio 0.4477
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size     5839, 1722772 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size    19463, 1722772 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size    38926, 1722772 req, miss ratio 0.3095, byte miss ratio 0.3095
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size    77853, 1722772 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns16533.oracleGeneral.zst ARC cache size   155707, 1722772 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size      194, 1722772 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size      583, 1722772 req, miss ratio 0.4525, byte miss ratio 0.4525
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size     1946, 1722772 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size     5839, 1722772 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size    19463, 1722772 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size    38926, 1722772 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size    77853, 1722772 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns16533.oracleGeneral.zst Clock cache size   155707, 1722772 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size      194, 1722772 req, miss ratio 0.5481, byte miss ratio 0.5481
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size      583, 1722772 req, miss ratio 0.5141, byte miss ratio 0.5141
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size     1946, 1722772 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size     5839, 1722772 req, miss ratio 0.4452, byte miss ratio 0.4452
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size    19463, 1722772 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size    38926, 1722772 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size    77853, 1722772 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns16533.oracleGeneral.zst LIRS cache size   155707, 1722772 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size      194, 1722772 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size      583, 1722772 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size     1946, 1722772 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size     5839, 1722772 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size    19463, 1722772 req, miss ratio 0.4035, byte miss ratio 0.4035
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size    38926, 1722772 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size    77853, 1722772 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns16533.oracleGeneral.zst Cacheus cache size   155707, 1722772 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size      194, 1722772 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size      583, 1722772 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size     1946, 1722772 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size     5839, 1722772 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size    19463, 1722772 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size    38926, 1722772 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size    77853, 1722772 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns16533.oracleGeneral.zst S3FIFO-1 cache size   155707, 1722772 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size      194, 1722772 req, miss ratio 0.5118, byte miss ratio 0.5118
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size      583, 1722772 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size     1946, 1722772 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size     5839, 1722772 req, miss ratio 0.4501, byte miss ratio 0.4501
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size    19463, 1722772 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size    38926, 1722772 req, miss ratio 0.3700, byte miss ratio 0.3700
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size    77853, 1722772 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns16533.oracleGeneral.zst FIFO cache size   155707, 1722772 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size      194, 1722772 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size      583, 1722772 req, miss ratio 0.4520, byte miss ratio 0.4520
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size     1946, 1722772 req, miss ratio 0.4485, byte miss ratio 0.4485
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size     5839, 1722772 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size    19463, 1722772 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size    38926, 1722772 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size    77853, 1722772 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns16533.oracleGeneral.zst LeCaR cache size   155707, 1722772 req, miss ratio 0.1189, byte miss ratio 0.1189
