result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size      259, 1489801 req, miss ratio 0.5887, byte miss ratio 0.5887
result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size      777, 1489801 req, miss ratio 0.5722, byte miss ratio 0.5722
result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size     2591, 1489801 req, miss ratio 0.5630, byte miss ratio 0.5630
result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size     7774, 1489801 req, miss ratio 0.5562, byte miss ratio 0.5562
result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size    25914, 1489801 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size    51829, 1489801 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size   103658, 1489801 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns7779.oracleGeneral.zst S3FIFO-1 cache size   207317, 1489801 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size      259, 1489801 req, miss ratio 0.6014, byte miss ratio 0.6014
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size      777, 1489801 req, miss ratio 0.5840, byte miss ratio 0.5840
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size     2591, 1489801 req, miss ratio 0.5674, byte miss ratio 0.5674
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size     7774, 1489801 req, miss ratio 0.5551, byte miss ratio 0.5551
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size    25914, 1489801 req, miss ratio 0.4895, byte miss ratio 0.4895
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size    51829, 1489801 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size   103658, 1489801 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns7779.oracleGeneral.zst LRU cache size   207317, 1489801 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns7779.oracleGeneral.zst Clock cache size      259, 1489801 req, miss ratio 0.5991, byte miss ratio 0.5991
result/tencentBlock.ns7779.oracleGeneral.zst Clock cache size      777, 1489801 req, miss ratio 0.5838, byte miss ratio 0.5838
result/tencentBlock.ns7779.oracleGeneral.zst Clock cache size     2591, 1489801 req, miss ratio 0.5672, byte miss ratio 0.5672
result/tencentBlock.ns7779.oracleGeneral.zst Clock cache size     7774, 1489801 req, miss ratio 0.5548, byte miss ratio 0.5548
result/tencentBlock.ns7779.oracleGeneral.zst Clock cache size    25914, 1489801 req, miss ratio 0.4897, byte miss ratio 0.4897
result/tencentBlock.ns7779.oracleGeneral.zst Clock cache size    51829, 1489801 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns7779.oracleGeneral.zst Clock cache size   103658, 1489801 req, miss ratio 0.2744, byte miss ratio 0.2744
