result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size      481, 43731791 req, miss ratio 0.8230, byte miss ratio 0.8230
result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size     1443, 43731791 req, miss ratio 0.8308, byte miss ratio 0.8308
result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size     4811, 43731791 req, miss ratio 0.0748, byte miss ratio 0.0748
result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size    14433, 43731791 req, miss ratio 0.0541, byte miss ratio 0.0541
result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size    48113, 43731791 req, miss ratio 0.0375, byte miss ratio 0.0375
result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size    96226, 43731791 req, miss ratio 0.0280, byte miss ratio 0.0280
result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size   192452, 43731791 req, miss ratio 0.0130, byte miss ratio 0.0130
result/tencentBlock.ns7028.oracleGeneral.zst Cacheus cache size   384905, 43731791 req, miss ratio 0.0114, byte miss ratio 0.0114
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size      481, 43731791 req, miss ratio 0.8234, byte miss ratio 0.8234
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size     1443, 43731791 req, miss ratio 0.8217, byte miss ratio 0.8217
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size     4811, 43731791 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size    14433, 43731791 req, miss ratio 0.0546, byte miss ratio 0.0546
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size    48113, 43731791 req, miss ratio 0.0390, byte miss ratio 0.0390
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size    96226, 43731791 req, miss ratio 0.0267, byte miss ratio 0.0267
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size   192452, 43731791 req, miss ratio 0.0133, byte miss ratio 0.0133
result/tencentBlock.ns7028.oracleGeneral.zst LeCaR cache size   384905, 43731791 req, miss ratio 0.0110, byte miss ratio 0.0110
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size      481, 43731791 req, miss ratio 0.9037, byte miss ratio 0.9037
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size     1443, 43731791 req, miss ratio 0.8329, byte miss ratio 0.8329
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size     4811, 43731791 req, miss ratio 0.0748, byte miss ratio 0.0748
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size    14433, 43731791 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size    48113, 43731791 req, miss ratio 0.0390, byte miss ratio 0.0390
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size    96226, 43731791 req, miss ratio 0.0295, byte miss ratio 0.0295
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size   192452, 43731791 req, miss ratio 0.0190, byte miss ratio 0.0190
result/tencentBlock.ns7028.oracleGeneral.zst clock2 cache size   384905, 43731791 req, miss ratio 0.0114, byte miss ratio 0.0114
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size      481, 43731791 req, miss ratio 0.9114, byte miss ratio 0.9114
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size     1443, 43731791 req, miss ratio 0.8439, byte miss ratio 0.8439
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size     4811, 43731791 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size    14433, 43731791 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size    48113, 43731791 req, miss ratio 0.0395, byte miss ratio 0.0395
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size    96226, 43731791 req, miss ratio 0.0321, byte miss ratio 0.0321
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size   192452, 43731791 req, miss ratio 0.0135, byte miss ratio 0.0135
result/tencentBlock.ns7028.oracleGeneral.zst Clock cache size   384905, 43731791 req, miss ratio 0.0114, byte miss ratio 0.0114
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size      481, 43731791 req, miss ratio 0.9170, byte miss ratio 0.9170
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size     1443, 43731791 req, miss ratio 0.8615, byte miss ratio 0.8615
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size     4811, 43731791 req, miss ratio 0.0768, byte miss ratio 0.0768
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size    14433, 43731791 req, miss ratio 0.0570, byte miss ratio 0.0570
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size    48113, 43731791 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size    96226, 43731791 req, miss ratio 0.0324, byte miss ratio 0.0324
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size   192452, 43731791 req, miss ratio 0.0129, byte miss ratio 0.0129
result/tencentBlock.ns7028.oracleGeneral.zst LRU cache size   384905, 43731791 req, miss ratio 0.0110, byte miss ratio 0.0110
