result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size      390, 3030574 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size     1172, 3030574 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size     3906, 3030574 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size    11720, 3030574 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size    39067, 3030574 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size    78134, 3030574 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size   156268, 3030574 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns20213.oracleGeneral.zst Cacheus cache size   312537, 3030574 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size      390, 3030574 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size     1172, 3030574 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size     3906, 3030574 req, miss ratio 0.4159, byte miss ratio 0.4159
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size    11720, 3030574 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size    39067, 3030574 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size    78134, 3030574 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size   156268, 3030574 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns20213.oracleGeneral.zst FIFO cache size   312537, 3030574 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size      390, 3030574 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size     1172, 3030574 req, miss ratio 0.4059, byte miss ratio 0.4059
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size     3906, 3030574 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size    11720, 3030574 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size    39067, 3030574 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size    78134, 3030574 req, miss ratio 0.2955, byte miss ratio 0.2955
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size   156268, 3030574 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns20213.oracleGeneral.zst ARC cache size   312537, 3030574 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size      390, 3030574 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size     1172, 3030574 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size     3906, 3030574 req, miss ratio 0.4016, byte miss ratio 0.4016
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size    11720, 3030574 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size    39067, 3030574 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size    78134, 3030574 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size   156268, 3030574 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns20213.oracleGeneral.zst LHD cache size   312537, 3030574 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size      390, 3030574 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size     1172, 3030574 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size     3906, 3030574 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size    11720, 3030574 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size    39067, 3030574 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size    78134, 3030574 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size   156268, 3030574 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns20213.oracleGeneral.zst clock2 cache size   312537, 3030574 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns20213.oracleGeneral.zst LRU cache size      390, 3030574 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns20213.oracleGeneral.zst LRU cache size     1172, 3030574 req, miss ratio 0.4122, byte miss ratio 0.4122
result/tencentBlock.ns20213.oracleGeneral.zst LRU cache size     3906, 3030574 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns20213.oracleGeneral.zst LRU cache size    11720, 3030574 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns20213.oracleGeneral.zst LRU cache size    39067, 3030574 req, miss ratio 0.3636, byte miss ratio 0.3636
result/tencentBlock.ns20213.oracleGeneral.zst LRU cache size    78134, 3030574 req, miss ratio 0.3165, byte miss ratio 0.3165
result/tencentBlock.ns20213.oracleGeneral.zst LRU cache size   156268, 3030574 req, miss ratio 0.1795, byte miss ratio 0.1795
