result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size      266, 4335181 req, miss ratio 0.4840, byte miss ratio 0.4840
result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size      798, 4335181 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size     2663, 4335181 req, miss ratio 0.4135, byte miss ratio 0.4135
result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size     7989, 4335181 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size    26632, 4335181 req, miss ratio 0.3299, byte miss ratio 0.3299
result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size    53265, 4335181 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size   106531, 4335181 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns2659.oracleGeneral.zst S3FIFO-1 cache size   213062, 4335181 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size      266, 4335181 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size      798, 4335181 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size     2663, 4335181 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size     7989, 4335181 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size    26632, 4335181 req, miss ratio 0.3479, byte miss ratio 0.3479
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size    53265, 4335181 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size   106531, 4335181 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns2659.oracleGeneral.zst LHD cache size   213062, 4335181 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size      266, 4335181 req, miss ratio 0.6249, byte miss ratio 0.6249
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size      798, 4335181 req, miss ratio 0.4926, byte miss ratio 0.4926
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size     2663, 4335181 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size     7989, 4335181 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size    26632, 4335181 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size    53265, 4335181 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size   106531, 4335181 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns2659.oracleGeneral.zst FIFO cache size   213062, 4335181 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size      266, 4335181 req, miss ratio 0.5356, byte miss ratio 0.5356
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size      798, 4335181 req, miss ratio 0.4383, byte miss ratio 0.4383
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size     2663, 4335181 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size     7989, 4335181 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size    26632, 4335181 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size    53265, 4335181 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size   106531, 4335181 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns2659.oracleGeneral.zst clock2 cache size   213062, 4335181 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size      266, 4335181 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size      798, 4335181 req, miss ratio 0.4334, byte miss ratio 0.4334
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size     2663, 4335181 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size     7989, 4335181 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size    26632, 4335181 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size    53265, 4335181 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size   106531, 4335181 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns2659.oracleGeneral.zst LIRS cache size   213062, 4335181 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size      266, 4335181 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size      798, 4335181 req, miss ratio 0.4415, byte miss ratio 0.4415
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size     2663, 4335181 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size     7989, 4335181 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size    26632, 4335181 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size    53265, 4335181 req, miss ratio 0.2936, byte miss ratio 0.2936
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size   106531, 4335181 req, miss ratio 0.1953, byte miss ratio 0.1953
result/tencentBlock.ns2659.oracleGeneral.zst Clock cache size   213062, 4335181 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size      266, 4335181 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size      798, 4335181 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size     2663, 4335181 req, miss ratio 0.4188, byte miss ratio 0.4188
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size     7989, 4335181 req, miss ratio 0.4016, byte miss ratio 0.4016
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size    26632, 4335181 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size    53265, 4335181 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size   106531, 4335181 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns2659.oracleGeneral.zst LeCaR cache size   213062, 4335181 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size      266, 4335181 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size      798, 4335181 req, miss ratio 0.4269, byte miss ratio 0.4269
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size     2663, 4335181 req, miss ratio 0.4129, byte miss ratio 0.4129
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size     7989, 4335181 req, miss ratio 0.3949, byte miss ratio 0.3949
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size    26632, 4335181 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size    53265, 4335181 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size   106531, 4335181 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns2659.oracleGeneral.zst Cacheus cache size   213062, 4335181 req, miss ratio 0.0642, byte miss ratio 0.0642
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size      266, 4335181 req, miss ratio 0.4804, byte miss ratio 0.4804
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size      798, 4335181 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size     2663, 4335181 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size     7989, 4335181 req, miss ratio 0.3938, byte miss ratio 0.3938
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size    26632, 4335181 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size    53265, 4335181 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size   106531, 4335181 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns2659.oracleGeneral.zst ARC cache size   213062, 4335181 req, miss ratio 0.0638, byte miss ratio 0.0638
result/tencentBlock.ns2659.oracleGeneral.zst LRU cache size      266, 4335181 req, miss ratio 0.5641, byte miss ratio 0.5641
result/tencentBlock.ns2659.oracleGeneral.zst LRU cache size      798, 4335181 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns2659.oracleGeneral.zst LRU cache size     2663, 4335181 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns2659.oracleGeneral.zst LRU cache size     7989, 4335181 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns2659.oracleGeneral.zst LRU cache size    26632, 4335181 req, miss ratio 0.3540, byte miss ratio 0.3540
