result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size      383, 3188166 req, miss ratio 0.5412, byte miss ratio 0.5412
result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size     1150, 3188166 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size     3835, 3188166 req, miss ratio 0.3410, byte miss ratio 0.3410
result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size    11506, 3188166 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size    38354, 3188166 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size    76708, 3188166 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size   153416, 3188166 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns20605.oracleGeneral.zst LHD cache size   306832, 3188166 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size      383, 3188166 req, miss ratio 0.5266, byte miss ratio 0.5266
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size     1150, 3188166 req, miss ratio 0.4333, byte miss ratio 0.4333
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size     3835, 3188166 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size    11506, 3188166 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size    38354, 3188166 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size    76708, 3188166 req, miss ratio 0.1978, byte miss ratio 0.1978
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size   153416, 3188166 req, miss ratio 0.1372, byte miss ratio 0.1372
result/tencentBlock.ns20605.oracleGeneral.zst Cacheus cache size   306832, 3188166 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns20605.oracleGeneral.zst LRU cache size      383, 3188166 req, miss ratio 0.5515, byte miss ratio 0.5515
result/tencentBlock.ns20605.oracleGeneral.zst LRU cache size     1150, 3188166 req, miss ratio 0.4641, byte miss ratio 0.4641
