result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size      306, 1585675 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size      918, 1585675 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size     3060, 1585675 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size     9182, 1585675 req, miss ratio 0.4792, byte miss ratio 0.4792
result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size    30607, 1585675 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size    61214, 1585675 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size   122429, 1585675 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns20711.oracleGeneral.zst LeCaR cache size   244859, 1585675 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size      306, 1585675 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size      918, 1585675 req, miss ratio 0.4826, byte miss ratio 0.4826
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size     3060, 1585675 req, miss ratio 0.4803, byte miss ratio 0.4803
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size     9182, 1585675 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size    30607, 1585675 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size    61214, 1585675 req, miss ratio 0.3594, byte miss ratio 0.3594
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size   122429, 1585675 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns20711.oracleGeneral.zst ARC cache size   244859, 1585675 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size      306, 1585675 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size      918, 1585675 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size     3060, 1585675 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size     9182, 1585675 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size    30607, 1585675 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size    61214, 1585675 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size   122429, 1585675 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns20711.oracleGeneral.zst LRU cache size   244859, 1585675 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size      306, 1585675 req, miss ratio 0.5648, byte miss ratio 0.5648
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size      918, 1585675 req, miss ratio 0.5008, byte miss ratio 0.5008
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size     3060, 1585675 req, miss ratio 0.4830, byte miss ratio 0.4830
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size     9182, 1585675 req, miss ratio 0.4760, byte miss ratio 0.4760
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size    30607, 1585675 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size    61214, 1585675 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size   122429, 1585675 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns20711.oracleGeneral.zst LIRS cache size   244859, 1585675 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size      306, 1585675 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size      918, 1585675 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size     3060, 1585675 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size     9182, 1585675 req, miss ratio 0.4792, byte miss ratio 0.4792
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size    30607, 1585675 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size    61214, 1585675 req, miss ratio 0.3952, byte miss ratio 0.3952
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size   122429, 1585675 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns20711.oracleGeneral.zst Clock cache size   244859, 1585675 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns20711.oracleGeneral.zst LHD cache size      306, 1585675 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns20711.oracleGeneral.zst LHD cache size      918, 1585675 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns20711.oracleGeneral.zst LHD cache size     3060, 1585675 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns20711.oracleGeneral.zst LHD cache size     9182, 1585675 req, miss ratio 0.4756, byte miss ratio 0.4756
