result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size      183, 1900262 req, miss ratio 0.5635, byte miss ratio 0.5635
result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size      551, 1900262 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size     1838, 1900262 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size     5514, 1900262 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size    18382, 1900262 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size    36765, 1900262 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size    73531, 1900262 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns10021.oracleGeneral.zst clock2 cache size   147062, 1900262 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size      183, 1900262 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size      551, 1900262 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size     1838, 1900262 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size     5514, 1900262 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size    18382, 1900262 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size    36765, 1900262 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size    73531, 1900262 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns10021.oracleGeneral.zst LeCaR cache size   147062, 1900262 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size      183, 1900262 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size      551, 1900262 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size     1838, 1900262 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size     5514, 1900262 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size    18382, 1900262 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size    36765, 1900262 req, miss ratio 0.1768, byte miss ratio 0.1768
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size    73531, 1900262 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns10021.oracleGeneral.zst LIRS cache size   147062, 1900262 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size      183, 1900262 req, miss ratio 0.5431, byte miss ratio 0.5431
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size      551, 1900262 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size     1838, 1900262 req, miss ratio 0.2990, byte miss ratio 0.2990
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size     5514, 1900262 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size    18382, 1900262 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size    36765, 1900262 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size    73531, 1900262 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns10021.oracleGeneral.zst S3FIFO-1 cache size   147062, 1900262 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns10021.oracleGeneral.zst LHD cache size      183, 1900262 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns10021.oracleGeneral.zst LHD cache size      551, 1900262 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns10021.oracleGeneral.zst LHD cache size     1838, 1900262 req, miss ratio 0.3386, byte miss ratio 0.3386
result/tencentBlock.ns10021.oracleGeneral.zst LHD cache size     5514, 1900262 req, miss ratio 0.2855, byte miss ratio 0.2855
