result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size      249, 1575299 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size      748, 1575299 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size     2496, 1575299 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size     7489, 1575299 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size    24964, 1575299 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size    49929, 1575299 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size    99858, 1575299 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns6976.oracleGeneral.zst Cacheus cache size   199717, 1575299 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size      249, 1575299 req, miss ratio 0.5062, byte miss ratio 0.5062
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size      748, 1575299 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size     2496, 1575299 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size     7489, 1575299 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size    24964, 1575299 req, miss ratio 0.3682, byte miss ratio 0.3682
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size    49929, 1575299 req, miss ratio 0.3083, byte miss ratio 0.3083
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size    99858, 1575299 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns6976.oracleGeneral.zst S3FIFO-1 cache size   199717, 1575299 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size      249, 1575299 req, miss ratio 0.6147, byte miss ratio 0.6147
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size      748, 1575299 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size     2496, 1575299 req, miss ratio 0.4843, byte miss ratio 0.4843
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size     7489, 1575299 req, miss ratio 0.4567, byte miss ratio 0.4567
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size    24964, 1575299 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size    49929, 1575299 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size    99858, 1575299 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns6976.oracleGeneral.zst FIFO cache size   199717, 1575299 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size      249, 1575299 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size      748, 1575299 req, miss ratio 0.4872, byte miss ratio 0.4872
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size     2496, 1575299 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size     7489, 1575299 req, miss ratio 0.4337, byte miss ratio 0.4337
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size    24964, 1575299 req, miss ratio 0.4040, byte miss ratio 0.4040
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size    49929, 1575299 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size    99858, 1575299 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns6976.oracleGeneral.zst clock2 cache size   199717, 1575299 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size      249, 1575299 req, miss ratio 0.5022, byte miss ratio 0.5022
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size      748, 1575299 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size     2496, 1575299 req, miss ratio 0.4690, byte miss ratio 0.4690
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size     7489, 1575299 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size    24964, 1575299 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size    49929, 1575299 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size    99858, 1575299 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns6976.oracleGeneral.zst Clock cache size   199717, 1575299 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size      249, 1575299 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size      748, 1575299 req, miss ratio 0.4881, byte miss ratio 0.4881
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size     2496, 1575299 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size     7489, 1575299 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size    24964, 1575299 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size    49929, 1575299 req, miss ratio 0.3378, byte miss ratio 0.3378
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size    99858, 1575299 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns6976.oracleGeneral.zst LHD cache size   199717, 1575299 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size      249, 1575299 req, miss ratio 0.4958, byte miss ratio 0.4958
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size      748, 1575299 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size     2496, 1575299 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size     7489, 1575299 req, miss ratio 0.4246, byte miss ratio 0.4246
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size    24964, 1575299 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size    49929, 1575299 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size    99858, 1575299 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns6976.oracleGeneral.zst ARC cache size   199717, 1575299 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns6976.oracleGeneral.zst LeCaR cache size      249, 1575299 req, miss ratio 0.5006, byte miss ratio 0.5006
result/tencentBlock.ns6976.oracleGeneral.zst LeCaR cache size      748, 1575299 req, miss ratio 0.4876, byte miss ratio 0.4876
result/tencentBlock.ns6976.oracleGeneral.zst LeCaR cache size     2496, 1575299 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns6976.oracleGeneral.zst LeCaR cache size     7489, 1575299 req, miss ratio 0.4329, byte miss ratio 0.4329
