result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size      123, 3139618 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size      370, 3139618 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size     1234, 3139618 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size     3704, 3139618 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size    12349, 3139618 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size    24699, 3139618 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size    49399, 3139618 req, miss ratio 0.0554, byte miss ratio 0.0554
result/tencentBlock.ns3607.oracleGeneral.zst LRU cache size    98799, 3139618 req, miss ratio 0.0420, byte miss ratio 0.0420
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size      123, 3139618 req, miss ratio 0.2254, byte miss ratio 0.2254
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size      370, 3139618 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size     1234, 3139618 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size     3704, 3139618 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size    12349, 3139618 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size    24699, 3139618 req, miss ratio 0.0713, byte miss ratio 0.0713
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size    49399, 3139618 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns3607.oracleGeneral.zst LIRS cache size    98799, 3139618 req, miss ratio 0.0407, byte miss ratio 0.0407
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size      123, 3139618 req, miss ratio 0.2200, byte miss ratio 0.2200
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size      370, 3139618 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size     1234, 3139618 req, miss ratio 0.1454, byte miss ratio 0.1454
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size     3704, 3139618 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size    12349, 3139618 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size    24699, 3139618 req, miss ratio 0.0720, byte miss ratio 0.0720
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size    49399, 3139618 req, miss ratio 0.0451, byte miss ratio 0.0451
result/tencentBlock.ns3607.oracleGeneral.zst ARC cache size    98799, 3139618 req, miss ratio 0.0416, byte miss ratio 0.0416
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size      123, 3139618 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size      370, 3139618 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size     1234, 3139618 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size     3704, 3139618 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size    12349, 3139618 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size    24699, 3139618 req, miss ratio 0.0733, byte miss ratio 0.0733
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size    49399, 3139618 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns3607.oracleGeneral.zst LHD cache size    98799, 3139618 req, miss ratio 0.0405, byte miss ratio 0.0405
