result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size      789, 6656744 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size     2367, 6656744 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size     7892, 6656744 req, miss ratio 0.4419, byte miss ratio 0.4419
result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size    23678, 6656744 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size    78929, 6656744 req, miss ratio 0.3443, byte miss ratio 0.3443
result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size   157859, 6656744 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size   315718, 6656744 req, miss ratio 0.2810, byte miss ratio 0.2810
result/tencentBlock.ns19416.oracleGeneral.zst ARC cache size   631437, 6656744 req, miss ratio 0.2533, byte miss ratio 0.2533
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size      789, 6656744 req, miss ratio 0.5946, byte miss ratio 0.5946
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size     2367, 6656744 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size     7892, 6656744 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size    23678, 6656744 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size    78929, 6656744 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size   157859, 6656744 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size   315718, 6656744 req, miss ratio 0.3328, byte miss ratio 0.3328
result/tencentBlock.ns19416.oracleGeneral.zst FIFO cache size   631437, 6656744 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size      789, 6656744 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size     2367, 6656744 req, miss ratio 0.4485, byte miss ratio 0.4485
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size     7892, 6656744 req, miss ratio 0.4296, byte miss ratio 0.4296
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size    23678, 6656744 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size    78929, 6656744 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size   157859, 6656744 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size   315718, 6656744 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns19416.oracleGeneral.zst S3FIFO-1 cache size   631437, 6656744 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size      789, 6656744 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size     2367, 6656744 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size     7892, 6656744 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size    23678, 6656744 req, miss ratio 0.4291, byte miss ratio 0.4291
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size    78929, 6656744 req, miss ratio 0.3844, byte miss ratio 0.3844
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size   157859, 6656744 req, miss ratio 0.3431, byte miss ratio 0.3431
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size   315718, 6656744 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns19416.oracleGeneral.zst clock2 cache size   631437, 6656744 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns19416.oracleGeneral.zst LeCaR cache size      789, 6656744 req, miss ratio 0.4768, byte miss ratio 0.4768
result/tencentBlock.ns19416.oracleGeneral.zst LeCaR cache size     2367, 6656744 req, miss ratio 0.4541, byte miss ratio 0.4541
