result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size      228, 2560134 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size      686, 2560134 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size     2287, 2560134 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size     6863, 2560134 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size    22879, 2560134 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size    45758, 2560134 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size    91516, 2560134 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns17504.oracleGeneral.zst LeCaR cache size   183033, 2560134 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size      228, 2560134 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size      686, 2560134 req, miss ratio 0.4104, byte miss ratio 0.4104
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size     2287, 2560134 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size     6863, 2560134 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size    22879, 2560134 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size    45758, 2560134 req, miss ratio 0.1386, byte miss ratio 0.1386
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size    91516, 2560134 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns17504.oracleGeneral.zst LIRS cache size   183033, 2560134 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size      228, 2560134 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size      686, 2560134 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size     2287, 2560134 req, miss ratio 0.2702, byte miss ratio 0.2702
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size     6863, 2560134 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size    22879, 2560134 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size    45758, 2560134 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size    91516, 2560134 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns17504.oracleGeneral.zst LHD cache size   183033, 2560134 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size      228, 2560134 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size      686, 2560134 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size     2287, 2560134 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size     6863, 2560134 req, miss ratio 0.2301, byte miss ratio 0.2301
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size    22879, 2560134 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size    45758, 2560134 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size    91516, 2560134 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns17504.oracleGeneral.zst ARC cache size   183033, 2560134 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size      228, 2560134 req, miss ratio 0.4914, byte miss ratio 0.4914
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size      686, 2560134 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size     2287, 2560134 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size     6863, 2560134 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size    22879, 2560134 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size    45758, 2560134 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size    91516, 2560134 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-1 cache size   183033, 2560134 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size      228, 2560134 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size      686, 2560134 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size     2287, 2560134 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size     6863, 2560134 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size    22879, 2560134 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size    45758, 2560134 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size    91516, 2560134 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns17504.oracleGeneral.zst clock2 cache size   183033, 2560134 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size      228, 2560134 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size      686, 2560134 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size     2287, 2560134 req, miss ratio 0.2863, byte miss ratio 0.2863
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size     6863, 2560134 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size    22879, 2560134 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size    45758, 2560134 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size    91516, 2560134 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns17504.oracleGeneral.zst Clock cache size   183033, 2560134 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size      228, 2560134 req, miss ratio 0.6071, byte miss ratio 0.6071
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size      686, 2560134 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size     2287, 2560134 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size     6863, 2560134 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size    22879, 2560134 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size    45758, 2560134 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size    91516, 2560134 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns17504.oracleGeneral.zst FIFO cache size   183033, 2560134 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size      228, 2560134 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size      686, 2560134 req, miss ratio 0.4026, byte miss ratio 0.4026
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size     2287, 2560134 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size     6863, 2560134 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size    22879, 2560134 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size    45758, 2560134 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size    91516, 2560134 req, miss ratio 0.0995, byte miss ratio 0.0995
result/tencentBlock.ns17504.oracleGeneral.zst Cacheus cache size   183033, 2560134 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size      228, 2560134 req, miss ratio 0.5193, byte miss ratio 0.5193
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size      686, 2560134 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size     2287, 2560134 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size     6863, 2560134 req, miss ratio 0.2371, byte miss ratio 0.2371
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size    22879, 2560134 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size    45758, 2560134 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size    91516, 2560134 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns17504.oracleGeneral.zst LRU cache size   183033, 2560134 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size      228, 2560134 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size      686, 2560134 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size     2287, 2560134 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size     6863, 2560134 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size    22879, 2560134 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size    45758, 2560134 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size    91516, 2560134 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d-1 cache size   183033, 2560134 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size      228, 2560134 req, miss ratio 0.5062, byte miss ratio 0.5062
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size      686, 2560134 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size     2287, 2560134 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size     6863, 2560134 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size    22879, 2560134 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size    45758, 2560134 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size    91516, 2560134 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns17504.oracleGeneral.zst LRB cache size   183033, 2560134 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      228, 2560134 req, miss ratio 0.5613, byte miss ratio 0.5613
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      686, 2560134 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2287, 2560134 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6863, 2560134 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    22879, 2560134 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    45758, 2560134 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    91516, 2560134 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns17504.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   183033, 2560134 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size      228, 2560134 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size      686, 2560134 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size     2287, 2560134 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size     6863, 2560134 req, miss ratio 0.2326, byte miss ratio 0.2326
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size    22879, 2560134 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size    45758, 2560134 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size    91516, 2560134 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns17504.oracleGeneral.zst TwoQ cache size   183033, 2560134 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size      228, 2560134 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size      686, 2560134 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2287, 2560134 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size     6863, 2560134 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size    22879, 2560134 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size    45758, 2560134 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size    91516, 2560134 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns17504.oracleGeneral.zst S4LRU(25:25:25:25) cache size   183033, 2560134 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size      228, 2560134 req, miss ratio 0.5306, byte miss ratio 0.5306
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size      686, 2560134 req, miss ratio 0.4370, byte miss ratio 0.4370
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size     2287, 2560134 req, miss ratio 0.3155, byte miss ratio 0.3155
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size     6863, 2560134 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size    22879, 2560134 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size    45758, 2560134 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size    91516, 2560134 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns17504.oracleGeneral.zst B-LRU cache size   183033, 2560134 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size      228, 2560134 req, miss ratio 0.5076, byte miss ratio 0.5076
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size      686, 2560134 req, miss ratio 0.3766, byte miss ratio 0.3766
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size     2287, 2560134 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size     6863, 2560134 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size    22879, 2560134 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size    45758, 2560134 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size    91516, 2560134 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO-d cache size   183033, 2560134 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size      228, 2560134 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size      686, 2560134 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size     2287, 2560134 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size     6863, 2560134 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size    22879, 2560134 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size    45758, 2560134 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size    91516, 2560134 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns17504.oracleGeneral.zst S3FIFO cache size   183033, 2560134 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      228, 2560134 req, miss ratio 0.5529, byte miss ratio 0.5529
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      686, 2560134 req, miss ratio 0.6349, byte miss ratio 0.6349
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2287, 2560134 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     6863, 2560134 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    22879, 2560134 req, miss ratio 0.1975, byte miss ratio 0.1975
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    45758, 2560134 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    91516, 2560134 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   183033, 2560134 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      228, 2560134 req, miss ratio 0.5692, byte miss ratio 0.5692
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      686, 2560134 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     2287, 2560134 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     6863, 2560134 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    22879, 2560134 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    45758, 2560134 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    91516, 2560134 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns17504.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   183033, 2560134 req, miss ratio 0.0958, byte miss ratio 0.0958
