result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size      140, 1224876 req, miss ratio 0.5565, byte miss ratio 0.5565
result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size      422, 1224876 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size     1409, 1224876 req, miss ratio 0.5131, byte miss ratio 0.5131
result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size     4228, 1224876 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size    14095, 1224876 req, miss ratio 0.4842, byte miss ratio 0.4842
result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size    28191, 1224876 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size    56382, 1224876 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns20181.oracleGeneral.zst Cacheus cache size   112765, 1224876 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size      140, 1224876 req, miss ratio 0.5604, byte miss ratio 0.5604
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size      422, 1224876 req, miss ratio 0.5179, byte miss ratio 0.5179
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size     1409, 1224876 req, miss ratio 0.5132, byte miss ratio 0.5132
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size     4228, 1224876 req, miss ratio 0.5116, byte miss ratio 0.5116
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size    14095, 1224876 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size    28191, 1224876 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size    56382, 1224876 req, miss ratio 0.3088, byte miss ratio 0.3088
result/tencentBlock.ns20181.oracleGeneral.zst S3FIFO-1 cache size   112765, 1224876 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns20181.oracleGeneral.zst LeCaR cache size      140, 1224876 req, miss ratio 0.5647, byte miss ratio 0.5647
result/tencentBlock.ns20181.oracleGeneral.zst LeCaR cache size      422, 1224876 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns20181.oracleGeneral.zst LeCaR cache size     1409, 1224876 req, miss ratio 0.5149, byte miss ratio 0.5149
result/tencentBlock.ns20181.oracleGeneral.zst LeCaR cache size     4228, 1224876 req, miss ratio 0.5119, byte miss ratio 0.5119
