result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size      249, 1299468 req, miss ratio 0.6222, byte miss ratio 0.6222
result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size      749, 1299468 req, miss ratio 0.6062, byte miss ratio 0.6062
result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size     2498, 1299468 req, miss ratio 0.6023, byte miss ratio 0.6023
result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size     7494, 1299468 req, miss ratio 0.5968, byte miss ratio 0.5968
result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size    24982, 1299468 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size    49964, 1299468 req, miss ratio 0.3987, byte miss ratio 0.3987
result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size    99928, 1299468 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns18331.oracleGeneral.zst S3FIFO-1 cache size   199857, 1299468 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size      249, 1299468 req, miss ratio 0.6136, byte miss ratio 0.6136
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size      749, 1299468 req, miss ratio 0.6064, byte miss ratio 0.6064
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size     2498, 1299468 req, miss ratio 0.6045, byte miss ratio 0.6045
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size     7494, 1299468 req, miss ratio 0.6022, byte miss ratio 0.6022
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size    24982, 1299468 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size    49964, 1299468 req, miss ratio 0.4639, byte miss ratio 0.4639
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size    99928, 1299468 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns18331.oracleGeneral.zst clock2 cache size   199857, 1299468 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size      249, 1299468 req, miss ratio 0.6962, byte miss ratio 0.6962
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size      749, 1299468 req, miss ratio 0.6727, byte miss ratio 0.6727
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size     2498, 1299468 req, miss ratio 0.6198, byte miss ratio 0.6198
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size     7494, 1299468 req, miss ratio 0.5917, byte miss ratio 0.5917
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size    24982, 1299468 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size    49964, 1299468 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size    99928, 1299468 req, miss ratio 0.2369, byte miss ratio 0.2369
result/tencentBlock.ns18331.oracleGeneral.zst LIRS cache size   199857, 1299468 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size      249, 1299468 req, miss ratio 0.6088, byte miss ratio 0.6088
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size      749, 1299468 req, miss ratio 0.6056, byte miss ratio 0.6056
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size     2498, 1299468 req, miss ratio 0.6045, byte miss ratio 0.6045
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size     7494, 1299468 req, miss ratio 0.5981, byte miss ratio 0.5981
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size    24982, 1299468 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size    49964, 1299468 req, miss ratio 0.4085, byte miss ratio 0.4085
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size    99928, 1299468 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns18331.oracleGeneral.zst ARC cache size   199857, 1299468 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size      249, 1299468 req, miss ratio 0.6169, byte miss ratio 0.6169
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size      749, 1299468 req, miss ratio 0.6071, byte miss ratio 0.6071
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size     2498, 1299468 req, miss ratio 0.6045, byte miss ratio 0.6045
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size     7494, 1299468 req, miss ratio 0.6025, byte miss ratio 0.6025
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size    24982, 1299468 req, miss ratio 0.5295, byte miss ratio 0.5295
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size    49964, 1299468 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size    99928, 1299468 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns18331.oracleGeneral.zst Clock cache size   199857, 1299468 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns18331.oracleGeneral.zst FIFO cache size      249, 1299468 req, miss ratio 0.6727, byte miss ratio 0.6727
result/tencentBlock.ns18331.oracleGeneral.zst FIFO cache size      749, 1299468 req, miss ratio 0.6301, byte miss ratio 0.6301
result/tencentBlock.ns18331.oracleGeneral.zst FIFO cache size     2498, 1299468 req, miss ratio 0.6120, byte miss ratio 0.6120
result/tencentBlock.ns18331.oracleGeneral.zst FIFO cache size     7494, 1299468 req, miss ratio 0.6056, byte miss ratio 0.6056
result/tencentBlock.ns18331.oracleGeneral.zst FIFO cache size    24982, 1299468 req, miss ratio 0.5457, byte miss ratio 0.5457
result/tencentBlock.ns18331.oracleGeneral.zst FIFO cache size    49964, 1299468 req, miss ratio 0.4538, byte miss ratio 0.4538
