result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size      128, 1281302 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size      386, 1281302 req, miss ratio 0.4611, byte miss ratio 0.4611
result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size     1289, 1281302 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size     3868, 1281302 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size    12894, 1281302 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size    25788, 1281302 req, miss ratio 0.3803, byte miss ratio 0.3803
result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size    51577, 1281302 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns9366.oracleGeneral.zst ARC cache size   103155, 1281302 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size      128, 1281302 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size      386, 1281302 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size     1289, 1281302 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size     3868, 1281302 req, miss ratio 0.4580, byte miss ratio 0.4580
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size    12894, 1281302 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size    25788, 1281302 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size    51577, 1281302 req, miss ratio 0.2933, byte miss ratio 0.2933
result/tencentBlock.ns9366.oracleGeneral.zst Cacheus cache size   103155, 1281302 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size      128, 1281302 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size      386, 1281302 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size     1289, 1281302 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size     3868, 1281302 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size    12894, 1281302 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size    25788, 1281302 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size    51577, 1281302 req, miss ratio 0.3074, byte miss ratio 0.3074
result/tencentBlock.ns9366.oracleGeneral.zst LeCaR cache size   103155, 1281302 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns9366.oracleGeneral.zst FIFO cache size      128, 1281302 req, miss ratio 0.5923, byte miss ratio 0.5923
result/tencentBlock.ns9366.oracleGeneral.zst FIFO cache size      386, 1281302 req, miss ratio 0.5102, byte miss ratio 0.5102
