result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size      121, 1523381 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size      365, 1523381 req, miss ratio 0.3420, byte miss ratio 0.3420
result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size     1217, 1523381 req, miss ratio 0.3333, byte miss ratio 0.3333
result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size     3653, 1523381 req, miss ratio 0.3194, byte miss ratio 0.3194
result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size    12178, 1523381 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size    24356, 1523381 req, miss ratio 0.2310, byte miss ratio 0.2310
result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size    48713, 1523381 req, miss ratio 0.2066, byte miss ratio 0.2066
result/tencentBlock.ns6416.oracleGeneral.zst Cacheus cache size    97427, 1523381 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size      121, 1523381 req, miss ratio 0.3477, byte miss ratio 0.3477
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size      365, 1523381 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size     1217, 1523381 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size     3653, 1523381 req, miss ratio 0.3155, byte miss ratio 0.3155
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size    12178, 1523381 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size    24356, 1523381 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size    48713, 1523381 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns6416.oracleGeneral.zst LIRS cache size    97427, 1523381 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size      121, 1523381 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size      365, 1523381 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size     1217, 1523381 req, miss ratio 0.3439, byte miss ratio 0.3439
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size     3653, 1523381 req, miss ratio 0.3280, byte miss ratio 0.3280
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size    12178, 1523381 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size    24356, 1523381 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size    48713, 1523381 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns6416.oracleGeneral.zst Clock cache size    97427, 1523381 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns6416.oracleGeneral.zst S3FIFO-1 cache size      121, 1523381 req, miss ratio 0.3484, byte miss ratio 0.3484
result/tencentBlock.ns6416.oracleGeneral.zst S3FIFO-1 cache size      365, 1523381 req, miss ratio 0.3422, byte miss ratio 0.3422
