result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size      545, 4436367 req, miss ratio 0.4929, byte miss ratio 0.4929
result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size     1635, 4436367 req, miss ratio 0.4104, byte miss ratio 0.4104
result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size     5451, 4436367 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size    16354, 4436367 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size    54514, 4436367 req, miss ratio 0.2226, byte miss ratio 0.2226
result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size   109028, 4436367 req, miss ratio 0.1689, byte miss ratio 0.1689
result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size   218056, 4436367 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns7047.oracleGeneral.zst LRU cache size   436112, 4436367 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size      545, 4436367 req, miss ratio 0.5677, byte miss ratio 0.5677
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size     1635, 4436367 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size     5451, 4436367 req, miss ratio 0.3573, byte miss ratio 0.3573
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size    16354, 4436367 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size    54514, 4436367 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size   109028, 4436367 req, miss ratio 0.1876, byte miss ratio 0.1876
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size   218056, 4436367 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns7047.oracleGeneral.zst FIFO cache size   436112, 4436367 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns7047.oracleGeneral.zst Clock cache size      545, 4436367 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns7047.oracleGeneral.zst Clock cache size     1635, 4436367 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns7047.oracleGeneral.zst Clock cache size     5451, 4436367 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns7047.oracleGeneral.zst Clock cache size    16354, 4436367 req, miss ratio 0.2850, byte miss ratio 0.2850
