result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size      128, 3798856 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size      385, 3798856 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size     1284, 3798856 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size     3852, 3798856 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size    12842, 3798856 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size    25684, 3798856 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size    51368, 3798856 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns1335.oracleGeneral.zst FIFO cache size   102737, 3798856 req, miss ratio 0.0434, byte miss ratio 0.0434
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size      128, 3798856 req, miss ratio 0.4529, byte miss ratio 0.4529
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size      385, 3798856 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size     1284, 3798856 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size     3852, 3798856 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size    12842, 3798856 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size    25684, 3798856 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size    51368, 3798856 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns1335.oracleGeneral.zst clock2 cache size   102737, 3798856 req, miss ratio 0.0350, byte miss ratio 0.0350
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size      128, 3798856 req, miss ratio 0.4040, byte miss ratio 0.4040
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size      385, 3798856 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size     1284, 3798856 req, miss ratio 0.2088, byte miss ratio 0.2088
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size     3852, 3798856 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size    12842, 3798856 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size    25684, 3798856 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size    51368, 3798856 req, miss ratio 0.0856, byte miss ratio 0.0856
result/tencentBlock.ns1335.oracleGeneral.zst LHD cache size   102737, 3798856 req, miss ratio 0.0368, byte miss ratio 0.0368
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size      128, 3798856 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size      385, 3798856 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size     1284, 3798856 req, miss ratio 0.2026, byte miss ratio 0.2026
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size     3852, 3798856 req, miss ratio 0.1854, byte miss ratio 0.1854
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size    12842, 3798856 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size    25684, 3798856 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size    51368, 3798856 req, miss ratio 0.0796, byte miss ratio 0.0796
result/tencentBlock.ns1335.oracleGeneral.zst Cacheus cache size   102737, 3798856 req, miss ratio 0.0344, byte miss ratio 0.0344
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size      128, 3798856 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size      385, 3798856 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size     1284, 3798856 req, miss ratio 0.2004, byte miss ratio 0.2004
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size     3852, 3798856 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size    12842, 3798856 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size    25684, 3798856 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size    51368, 3798856 req, miss ratio 0.0870, byte miss ratio 0.0870
result/tencentBlock.ns1335.oracleGeneral.zst S3FIFO-1 cache size   102737, 3798856 req, miss ratio 0.0349, byte miss ratio 0.0349
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size      128, 3798856 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size      385, 3798856 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size     1284, 3798856 req, miss ratio 0.2019, byte miss ratio 0.2019
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size     3852, 3798856 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size    12842, 3798856 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size    25684, 3798856 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size    51368, 3798856 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns1335.oracleGeneral.zst ARC cache size   102737, 3798856 req, miss ratio 0.0349, byte miss ratio 0.0349
result/tencentBlock.ns1335.oracleGeneral.zst LeCaR cache size      128, 3798856 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns1335.oracleGeneral.zst LeCaR cache size      385, 3798856 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns1335.oracleGeneral.zst LeCaR cache size     1284, 3798856 req, miss ratio 0.2070, byte miss ratio 0.2070
result/tencentBlock.ns1335.oracleGeneral.zst LeCaR cache size     3852, 3798856 req, miss ratio 0.1917, byte miss ratio 0.1917
result/tencentBlock.ns1335.oracleGeneral.zst LeCaR cache size    12842, 3798856 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns1335.oracleGeneral.zst LeCaR cache size    25684, 3798856 req, miss ratio 0.1259, byte miss ratio 0.1259
