result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size      153, 1440211 req, miss ratio 0.5239, byte miss ratio 0.5239
result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size      460, 1440211 req, miss ratio 0.5052, byte miss ratio 0.5052
result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size     1536, 1440211 req, miss ratio 0.4909, byte miss ratio 0.4909
result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size     4608, 1440211 req, miss ratio 0.4456, byte miss ratio 0.4456
result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size    15361, 1440211 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size    30723, 1440211 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size    61446, 1440211 req, miss ratio 0.3276, byte miss ratio 0.3276
result/tencentBlock.ns20226.oracleGeneral.zst clock2 cache size   122892, 1440211 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size      153, 1440211 req, miss ratio 0.5132, byte miss ratio 0.5132
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size      460, 1440211 req, miss ratio 0.4978, byte miss ratio 0.4978
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size     1536, 1440211 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size     4608, 1440211 req, miss ratio 0.4446, byte miss ratio 0.4446
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size    15361, 1440211 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size    30723, 1440211 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size    61446, 1440211 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns20226.oracleGeneral.zst Cacheus cache size   122892, 1440211 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size      153, 1440211 req, miss ratio 0.5273, byte miss ratio 0.5273
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size      460, 1440211 req, miss ratio 0.5069, byte miss ratio 0.5069
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size     1536, 1440211 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size     4608, 1440211 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size    15361, 1440211 req, miss ratio 0.4417, byte miss ratio 0.4417
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size    30723, 1440211 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size    61446, 1440211 req, miss ratio 0.2555, byte miss ratio 0.2555
result/tencentBlock.ns20226.oracleGeneral.zst LRU cache size   122892, 1440211 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size      153, 1440211 req, miss ratio 0.5606, byte miss ratio 0.5606
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size      460, 1440211 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size     1536, 1440211 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size     4608, 1440211 req, miss ratio 0.4441, byte miss ratio 0.4441
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size    15361, 1440211 req, miss ratio 0.4042, byte miss ratio 0.4042
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size    30723, 1440211 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size    61446, 1440211 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns20226.oracleGeneral.zst LIRS cache size   122892, 1440211 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size      153, 1440211 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size      460, 1440211 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size     1536, 1440211 req, miss ratio 0.4814, byte miss ratio 0.4814
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size     4608, 1440211 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size    15361, 1440211 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size    30723, 1440211 req, miss ratio 0.3715, byte miss ratio 0.3715
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size    61446, 1440211 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns20226.oracleGeneral.zst LHD cache size   122892, 1440211 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns20226.oracleGeneral.zst S3FIFO-1 cache size      153, 1440211 req, miss ratio 0.5117, byte miss ratio 0.5117
result/tencentBlock.ns20226.oracleGeneral.zst S3FIFO-1 cache size      460, 1440211 req, miss ratio 0.4935, byte miss ratio 0.4935
