result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size      344, 6515065 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size     1032, 6515065 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size     3441, 6515065 req, miss ratio 0.2436, byte miss ratio 0.2436
result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size    10325, 6515065 req, miss ratio 0.2190, byte miss ratio 0.2190
result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size    34418, 6515065 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size    68837, 6515065 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size   137674, 6515065 req, miss ratio 0.0637, byte miss ratio 0.0637
result/tencentBlock.ns12058.oracleGeneral.zst clock2 cache size   275348, 6515065 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size      344, 6515065 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size     1032, 6515065 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size     3441, 6515065 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size    10325, 6515065 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size    34418, 6515065 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size    68837, 6515065 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size   137674, 6515065 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns12058.oracleGeneral.zst Clock cache size   275348, 6515065 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size      344, 6515065 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size     1032, 6515065 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size     3441, 6515065 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size    10325, 6515065 req, miss ratio 0.1932, byte miss ratio 0.1932
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size    34418, 6515065 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size    68837, 6515065 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size   137674, 6515065 req, miss ratio 0.0590, byte miss ratio 0.0590
result/tencentBlock.ns12058.oracleGeneral.zst ARC cache size   275348, 6515065 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size      344, 6515065 req, miss ratio 0.3615, byte miss ratio 0.3615
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size     1032, 6515065 req, miss ratio 0.2834, byte miss ratio 0.2834
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size     3441, 6515065 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size    10325, 6515065 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size    34418, 6515065 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size    68837, 6515065 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size   137674, 6515065 req, miss ratio 0.0598, byte miss ratio 0.0598
result/tencentBlock.ns12058.oracleGeneral.zst LeCaR cache size   275348, 6515065 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size      344, 6515065 req, miss ratio 0.3335, byte miss ratio 0.3335
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size     1032, 6515065 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size     3441, 6515065 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size    10325, 6515065 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size    34418, 6515065 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size    68837, 6515065 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size   137674, 6515065 req, miss ratio 0.0592, byte miss ratio 0.0592
result/tencentBlock.ns12058.oracleGeneral.zst S3FIFO-1 cache size   275348, 6515065 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size      344, 6515065 req, miss ratio 0.3363, byte miss ratio 0.3363
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size     1032, 6515065 req, miss ratio 0.2743, byte miss ratio 0.2743
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size     3441, 6515065 req, miss ratio 0.2378, byte miss ratio 0.2378
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size    10325, 6515065 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size    34418, 6515065 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size    68837, 6515065 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size   137674, 6515065 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns12058.oracleGeneral.zst LIRS cache size   275348, 6515065 req, miss ratio 0.0534, byte miss ratio 0.0534
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size      344, 6515065 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size     1032, 6515065 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size     3441, 6515065 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size    10325, 6515065 req, miss ratio 0.2220, byte miss ratio 0.2220
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size    34418, 6515065 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size    68837, 6515065 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size   137674, 6515065 req, miss ratio 0.0613, byte miss ratio 0.0613
result/tencentBlock.ns12058.oracleGeneral.zst LRU cache size   275348, 6515065 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size      344, 6515065 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size     1032, 6515065 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size     3441, 6515065 req, miss ratio 0.2396, byte miss ratio 0.2396
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size    10325, 6515065 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size    34418, 6515065 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size    68837, 6515065 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size   137674, 6515065 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns12058.oracleGeneral.zst LHD cache size   275348, 6515065 req, miss ratio 0.0532, byte miss ratio 0.0532
result/tencentBlock.ns12058.oracleGeneral.zst FIFO cache size      344, 6515065 req, miss ratio 0.4252, byte miss ratio 0.4252
result/tencentBlock.ns12058.oracleGeneral.zst FIFO cache size     1032, 6515065 req, miss ratio 0.3305, byte miss ratio 0.3305
result/tencentBlock.ns12058.oracleGeneral.zst FIFO cache size     3441, 6515065 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns12058.oracleGeneral.zst FIFO cache size    10325, 6515065 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns12058.oracleGeneral.zst FIFO cache size    34418, 6515065 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns12058.oracleGeneral.zst FIFO cache size    68837, 6515065 req, miss ratio 0.1206, byte miss ratio 0.1206
