result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size      853, 4376017 req, miss ratio 0.5069, byte miss ratio 0.5069
result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size     2561, 4376017 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size     8538, 4376017 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size    25615, 4376017 req, miss ratio 0.3536, byte miss ratio 0.3536
result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size    85384, 4376017 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size   170769, 4376017 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size   341539, 4376017 req, miss ratio 0.2049, byte miss ratio 0.2049
result/tencentBlock.ns18530.oracleGeneral.zst LIRS cache size   683079, 4376017 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size      853, 4376017 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size     2561, 4376017 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size     8538, 4376017 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size    25615, 4376017 req, miss ratio 0.3470, byte miss ratio 0.3470
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size    85384, 4376017 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size   170769, 4376017 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size   341539, 4376017 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns18530.oracleGeneral.zst S3FIFO-1 cache size   683079, 4376017 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size      853, 4376017 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size     2561, 4376017 req, miss ratio 0.4456, byte miss ratio 0.4456
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size     8538, 4376017 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size    25615, 4376017 req, miss ratio 0.3590, byte miss ratio 0.3590
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size    85384, 4376017 req, miss ratio 0.3051, byte miss ratio 0.3051
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size   170769, 4376017 req, miss ratio 0.2425, byte miss ratio 0.2425
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size   341539, 4376017 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns18530.oracleGeneral.zst Clock cache size   683079, 4376017 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size      853, 4376017 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size     2561, 4376017 req, miss ratio 0.4407, byte miss ratio 0.4407
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size     8538, 4376017 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size    25615, 4376017 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size    85384, 4376017 req, miss ratio 0.2683, byte miss ratio 0.2683
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size   170769, 4376017 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size   341539, 4376017 req, miss ratio 0.2067, byte miss ratio 0.2067
result/tencentBlock.ns18530.oracleGeneral.zst LHD cache size   683079, 4376017 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size      853, 4376017 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size     2561, 4376017 req, miss ratio 0.4452, byte miss ratio 0.4452
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size     8538, 4376017 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size    25615, 4376017 req, miss ratio 0.3554, byte miss ratio 0.3554
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size    85384, 4376017 req, miss ratio 0.2865, byte miss ratio 0.2865
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size   170769, 4376017 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size   341539, 4376017 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns18530.oracleGeneral.zst LeCaR cache size   683079, 4376017 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size      853, 4376017 req, miss ratio 0.4826, byte miss ratio 0.4826
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size     2561, 4376017 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size     8538, 4376017 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size    25615, 4376017 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size    85384, 4376017 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size   170769, 4376017 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size   341539, 4376017 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns18530.oracleGeneral.zst clock2 cache size   683079, 4376017 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size      853, 4376017 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size     2561, 4376017 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size     8538, 4376017 req, miss ratio 0.4185, byte miss ratio 0.4185
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size    25615, 4376017 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size    85384, 4376017 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size   170769, 4376017 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size   341539, 4376017 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns18530.oracleGeneral.zst LRU cache size   683079, 4376017 req, miss ratio 0.1959, byte miss ratio 0.1959
