result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size      166, 1412628 req, miss ratio 0.7274, byte miss ratio 0.7274
result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size      500, 1412628 req, miss ratio 0.6890, byte miss ratio 0.6890
result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size     1667, 1412628 req, miss ratio 0.6606, byte miss ratio 0.6606
result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size     5002, 1412628 req, miss ratio 0.6457, byte miss ratio 0.6457
result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size    16673, 1412628 req, miss ratio 0.6043, byte miss ratio 0.6043
result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size    33347, 1412628 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size    66694, 1412628 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns18461.oracleGeneral.zst LIRS cache size   133389, 1412628 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size      166, 1412628 req, miss ratio 0.7314, byte miss ratio 0.7314
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size      500, 1412628 req, miss ratio 0.6871, byte miss ratio 0.6871
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size     1667, 1412628 req, miss ratio 0.6651, byte miss ratio 0.6651
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size     5002, 1412628 req, miss ratio 0.6541, byte miss ratio 0.6541
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size    16673, 1412628 req, miss ratio 0.6462, byte miss ratio 0.6462
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size    33347, 1412628 req, miss ratio 0.6091, byte miss ratio 0.6091
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size    66694, 1412628 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns18461.oracleGeneral.zst FIFO cache size   133389, 1412628 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size      166, 1412628 req, miss ratio 0.6726, byte miss ratio 0.6726
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size      500, 1412628 req, miss ratio 0.6567, byte miss ratio 0.6567
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size     1667, 1412628 req, miss ratio 0.6498, byte miss ratio 0.6498
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size     5002, 1412628 req, miss ratio 0.6428, byte miss ratio 0.6428
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size    16673, 1412628 req, miss ratio 0.6100, byte miss ratio 0.6100
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size    33347, 1412628 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size    66694, 1412628 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns18461.oracleGeneral.zst S3FIFO-1 cache size   133389, 1412628 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size      166, 1412628 req, miss ratio 0.6953, byte miss ratio 0.6953
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size      500, 1412628 req, miss ratio 0.6625, byte miss ratio 0.6625
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size     1667, 1412628 req, miss ratio 0.6546, byte miss ratio 0.6546
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size     5002, 1412628 req, miss ratio 0.6489, byte miss ratio 0.6489
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size    16673, 1412628 req, miss ratio 0.6424, byte miss ratio 0.6424
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size    33347, 1412628 req, miss ratio 0.6015, byte miss ratio 0.6015
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size    66694, 1412628 req, miss ratio 0.5564, byte miss ratio 0.5564
result/tencentBlock.ns18461.oracleGeneral.zst LRU cache size   133389, 1412628 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size      166, 1412628 req, miss ratio 0.6673, byte miss ratio 0.6673
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size      500, 1412628 req, miss ratio 0.6568, byte miss ratio 0.6568
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size     1667, 1412628 req, miss ratio 0.6513, byte miss ratio 0.6513
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size     5002, 1412628 req, miss ratio 0.6427, byte miss ratio 0.6427
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size    16673, 1412628 req, miss ratio 0.6201, byte miss ratio 0.6201
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size    33347, 1412628 req, miss ratio 0.5903, byte miss ratio 0.5903
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size    66694, 1412628 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns18461.oracleGeneral.zst Cacheus cache size   133389, 1412628 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size      166, 1412628 req, miss ratio 0.6939, byte miss ratio 0.6939
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size      500, 1412628 req, miss ratio 0.6624, byte miss ratio 0.6624
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size     1667, 1412628 req, miss ratio 0.6537, byte miss ratio 0.6537
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size     5002, 1412628 req, miss ratio 0.6494, byte miss ratio 0.6494
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size    16673, 1412628 req, miss ratio 0.6416, byte miss ratio 0.6416
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size    33347, 1412628 req, miss ratio 0.6055, byte miss ratio 0.6055
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size    66694, 1412628 req, miss ratio 0.5574, byte miss ratio 0.5574
result/tencentBlock.ns18461.oracleGeneral.zst clock2 cache size   133389, 1412628 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns18461.oracleGeneral.zst Clock cache size      166, 1412628 req, miss ratio 0.6947, byte miss ratio 0.6947
result/tencentBlock.ns18461.oracleGeneral.zst Clock cache size      500, 1412628 req, miss ratio 0.6628, byte miss ratio 0.6628
