result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size      131, 1322764 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size      395, 1322764 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size     1318, 1322764 req, miss ratio 0.3348, byte miss ratio 0.3348
result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size     3955, 1322764 req, miss ratio 0.3323, byte miss ratio 0.3323
result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size    13185, 1322764 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size    26370, 1322764 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size    52741, 1322764 req, miss ratio 0.1678, byte miss ratio 0.1678
result/tencentBlock.ns18808.oracleGeneral.zst LeCaR cache size   105483, 1322764 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size      131, 1322764 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size      395, 1322764 req, miss ratio 0.3448, byte miss ratio 0.3448
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size     1318, 1322764 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size     3955, 1322764 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size    13185, 1322764 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size    26370, 1322764 req, miss ratio 0.2313, byte miss ratio 0.2313
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size    52741, 1322764 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns18808.oracleGeneral.zst LHD cache size   105483, 1322764 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size      131, 1322764 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size      395, 1322764 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size     1318, 1322764 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size     3955, 1322764 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size    13185, 1322764 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size    26370, 1322764 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size    52741, 1322764 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns18808.oracleGeneral.zst FIFO cache size   105483, 1322764 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size      131, 1322764 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size      395, 1322764 req, miss ratio 0.3398, byte miss ratio 0.3398
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size     1318, 1322764 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size     3955, 1322764 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size    13185, 1322764 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size    26370, 1322764 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size    52741, 1322764 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns18808.oracleGeneral.zst Cacheus cache size   105483, 1322764 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size      131, 1322764 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size      395, 1322764 req, miss ratio 0.3446, byte miss ratio 0.3446
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size     1318, 1322764 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size     3955, 1322764 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size    13185, 1322764 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size    26370, 1322764 req, miss ratio 0.2331, byte miss ratio 0.2331
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size    52741, 1322764 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns18808.oracleGeneral.zst LRU cache size   105483, 1322764 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size      131, 1322764 req, miss ratio 0.3686, byte miss ratio 0.3686
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size      395, 1322764 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size     1318, 1322764 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size     3955, 1322764 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size    13185, 1322764 req, miss ratio 0.2888, byte miss ratio 0.2888
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size    26370, 1322764 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size    52741, 1322764 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns18808.oracleGeneral.zst S3FIFO-1 cache size   105483, 1322764 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns18808.oracleGeneral.zst ARC cache size      131, 1322764 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns18808.oracleGeneral.zst ARC cache size      395, 1322764 req, miss ratio 0.3401, byte miss ratio 0.3401
result/tencentBlock.ns18808.oracleGeneral.zst ARC cache size     1318, 1322764 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns18808.oracleGeneral.zst ARC cache size     3955, 1322764 req, miss ratio 0.3322, byte miss ratio 0.3322
