result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size      356, 3442596 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size     1069, 3442596 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size     3564, 3442596 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size    10692, 3442596 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size    35642, 3442596 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size    71284, 3442596 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size   142568, 3442596 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns20710.oracleGeneral.zst S3FIFO-1 cache size   285136, 3442596 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size      356, 3442596 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size     1069, 3442596 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size     3564, 3442596 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size    10692, 3442596 req, miss ratio 0.2976, byte miss ratio 0.2976
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size    35642, 3442596 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size    71284, 3442596 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size   142568, 3442596 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns20710.oracleGeneral.zst LRU cache size   285136, 3442596 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size      356, 3442596 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size     1069, 3442596 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size     3564, 3442596 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size    10692, 3442596 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size    35642, 3442596 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size    71284, 3442596 req, miss ratio 0.1792, byte miss ratio 0.1792
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size   142568, 3442596 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns20710.oracleGeneral.zst LHD cache size   285136, 3442596 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size      356, 3442596 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size     1069, 3442596 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size     3564, 3442596 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size    10692, 3442596 req, miss ratio 0.2867, byte miss ratio 0.2867
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size    35642, 3442596 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size    71284, 3442596 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size   142568, 3442596 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns20710.oracleGeneral.zst Cacheus cache size   285136, 3442596 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size      356, 3442596 req, miss ratio 0.5869, byte miss ratio 0.5869
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size     1069, 3442596 req, miss ratio 0.4603, byte miss ratio 0.4603
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size     3564, 3442596 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size    10692, 3442596 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size    35642, 3442596 req, miss ratio 0.2569, byte miss ratio 0.2569
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size    71284, 3442596 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size   142568, 3442596 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns20710.oracleGeneral.zst FIFO cache size   285136, 3442596 req, miss ratio 0.1111, byte miss ratio 0.1111
