result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size      589, 35084435 req, miss ratio 0.5913, byte miss ratio 0.5913
result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size     1769, 35084435 req, miss ratio 0.2142, byte miss ratio 0.2142
result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size     5898, 35084435 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size    17695, 35084435 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size    58986, 35084435 req, miss ratio 0.0662, byte miss ratio 0.0662
result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size   117972, 35084435 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size   235944, 35084435 req, miss ratio 0.0287, byte miss ratio 0.0287
result/tencentBlock.ns6362.oracleGeneral.zst ARC cache size   471888, 35084435 req, miss ratio 0.0175, byte miss ratio 0.0175
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size      589, 35084435 req, miss ratio 0.8901, byte miss ratio 0.8901
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size     1769, 35084435 req, miss ratio 0.3868, byte miss ratio 0.3868
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size     5898, 35084435 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size    17695, 35084435 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size    58986, 35084435 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size   117972, 35084435 req, miss ratio 0.0605, byte miss ratio 0.0605
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size   235944, 35084435 req, miss ratio 0.0372, byte miss ratio 0.0372
result/tencentBlock.ns6362.oracleGeneral.zst FIFO cache size   471888, 35084435 req, miss ratio 0.0202, byte miss ratio 0.0202
