result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size      164, 1215357 req, miss ratio 0.4308, byte miss ratio 0.4308
result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size      492, 1215357 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size     1641, 1215357 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size     4924, 1215357 req, miss ratio 0.3706, byte miss ratio 0.3706
result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size    16413, 1215357 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size    32827, 1215357 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size    65655, 1215357 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns7994.oracleGeneral.zst clock2 cache size   131311, 1215357 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size      164, 1215357 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size      492, 1215357 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size     1641, 1215357 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size     4924, 1215357 req, miss ratio 0.3679, byte miss ratio 0.3679
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size    16413, 1215357 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size    32827, 1215357 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size    65655, 1215357 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns7994.oracleGeneral.zst Cacheus cache size   131311, 1215357 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size      164, 1215357 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size      492, 1215357 req, miss ratio 0.4335, byte miss ratio 0.4335
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size     1641, 1215357 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size     4924, 1215357 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size    16413, 1215357 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size    32827, 1215357 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size    65655, 1215357 req, miss ratio 0.1587, byte miss ratio 0.1587
result/tencentBlock.ns7994.oracleGeneral.zst LIRS cache size   131311, 1215357 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size      164, 1215357 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size      492, 1215357 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size     1641, 1215357 req, miss ratio 0.3750, byte miss ratio 0.3750
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size     4924, 1215357 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size    16413, 1215357 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size    32827, 1215357 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size    65655, 1215357 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-1 cache size   131311, 1215357 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size      164, 1215357 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size      492, 1215357 req, miss ratio 0.4278, byte miss ratio 0.4278
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size     1641, 1215357 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size     4924, 1215357 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size    16413, 1215357 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size    32827, 1215357 req, miss ratio 0.2588, byte miss ratio 0.2588
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size    65655, 1215357 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns7994.oracleGeneral.zst FIFO cache size   131311, 1215357 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size      164, 1215357 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size      492, 1215357 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size     1641, 1215357 req, miss ratio 0.3770, byte miss ratio 0.3770
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size     4924, 1215357 req, miss ratio 0.3682, byte miss ratio 0.3682
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size    16413, 1215357 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size    32827, 1215357 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size    65655, 1215357 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns7994.oracleGeneral.zst LHD cache size   131311, 1215357 req, miss ratio 0.1365, byte miss ratio 0.1365
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size      164, 1215357 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size      492, 1215357 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size     1641, 1215357 req, miss ratio 0.3769, byte miss ratio 0.3769
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size     4924, 1215357 req, miss ratio 0.3705, byte miss ratio 0.3705
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size    16413, 1215357 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size    32827, 1215357 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size    65655, 1215357 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns7994.oracleGeneral.zst LeCaR cache size   131311, 1215357 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size      164, 1215357 req, miss ratio 0.4149, byte miss ratio 0.4149
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size      492, 1215357 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size     1641, 1215357 req, miss ratio 0.3748, byte miss ratio 0.3748
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size     4924, 1215357 req, miss ratio 0.3682, byte miss ratio 0.3682
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size    16413, 1215357 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size    32827, 1215357 req, miss ratio 0.2309, byte miss ratio 0.2309
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size    65655, 1215357 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns7994.oracleGeneral.zst ARC cache size   131311, 1215357 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size      164, 1215357 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size      492, 1215357 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size     1641, 1215357 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size     4924, 1215357 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size    16413, 1215357 req, miss ratio 0.3150, byte miss ratio 0.3150
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size    32827, 1215357 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size    65655, 1215357 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns7994.oracleGeneral.zst LRU cache size   131311, 1215357 req, miss ratio 0.1361, byte miss ratio 0.1361
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size      164, 1215357 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size      492, 1215357 req, miss ratio 0.3905, byte miss ratio 0.3905
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size     1641, 1215357 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size     4924, 1215357 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size    16413, 1215357 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size    32827, 1215357 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size    65655, 1215357 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns7994.oracleGeneral.zst Clock cache size   131311, 1215357 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns7994.oracleGeneral.zst S3FIFO-d-1 cache size      164, 1215357 req, miss ratio 0.4152, byte miss ratio 0.4152
