result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size      471, 8195634 req, miss ratio 0.6107, byte miss ratio 0.6107
result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size     1413, 8195634 req, miss ratio 0.5812, byte miss ratio 0.5812
result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size     4713, 8195634 req, miss ratio 0.5572, byte miss ratio 0.5572
result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size    14139, 8195634 req, miss ratio 0.5209, byte miss ratio 0.5209
result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size    47132, 8195634 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size    94264, 8195634 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size   188528, 8195634 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns12999.oracleGeneral.zst Clock cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size      471, 8195634 req, miss ratio 0.6151, byte miss ratio 0.6151
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size     1413, 8195634 req, miss ratio 0.5851, byte miss ratio 0.5851
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size     4713, 8195634 req, miss ratio 0.5597, byte miss ratio 0.5597
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size    14139, 8195634 req, miss ratio 0.5247, byte miss ratio 0.5247
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size    47132, 8195634 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size    94264, 8195634 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size   188528, 8195634 req, miss ratio 0.0760, byte miss ratio 0.0760
result/tencentBlock.ns12999.oracleGeneral.zst LRU cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size      471, 8195634 req, miss ratio 0.5794, byte miss ratio 0.5794
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size     1413, 8195634 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size     4713, 8195634 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size    14139, 8195634 req, miss ratio 0.4360, byte miss ratio 0.4360
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size    47132, 8195634 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size    94264, 8195634 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size   188528, 8195634 req, miss ratio 0.0792, byte miss ratio 0.0792
result/tencentBlock.ns12999.oracleGeneral.zst LIRS cache size   377056, 8195634 req, miss ratio 0.0618, byte miss ratio 0.0618
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size      471, 8195634 req, miss ratio 0.6018, byte miss ratio 0.6018
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size     1413, 8195634 req, miss ratio 0.5725, byte miss ratio 0.5725
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size     4713, 8195634 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size    14139, 8195634 req, miss ratio 0.5119, byte miss ratio 0.5119
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size    47132, 8195634 req, miss ratio 0.3283, byte miss ratio 0.3283
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size    94264, 8195634 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size   188528, 8195634 req, miss ratio 0.0722, byte miss ratio 0.0722
result/tencentBlock.ns12999.oracleGeneral.zst LeCaR cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size      471, 8195634 req, miss ratio 0.6049, byte miss ratio 0.6049
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size     1413, 8195634 req, miss ratio 0.5777, byte miss ratio 0.5777
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size     4713, 8195634 req, miss ratio 0.5545, byte miss ratio 0.5545
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size    14139, 8195634 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size    47132, 8195634 req, miss ratio 0.3362, byte miss ratio 0.3362
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size    94264, 8195634 req, miss ratio 0.1620, byte miss ratio 0.1620
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size   188528, 8195634 req, miss ratio 0.0753, byte miss ratio 0.0753
result/tencentBlock.ns12999.oracleGeneral.zst clock2 cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size      471, 8195634 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size     1413, 8195634 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size     4713, 8195634 req, miss ratio 0.5148, byte miss ratio 0.5148
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size    14139, 8195634 req, miss ratio 0.4316, byte miss ratio 0.4316
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size    47132, 8195634 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size    94264, 8195634 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size   188528, 8195634 req, miss ratio 0.0728, byte miss ratio 0.0728
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-1 cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size      471, 8195634 req, miss ratio 0.5800, byte miss ratio 0.5800
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size     1413, 8195634 req, miss ratio 0.5551, byte miss ratio 0.5551
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size     4713, 8195634 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size    14139, 8195634 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size    47132, 8195634 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size    94264, 8195634 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size   188528, 8195634 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns12999.oracleGeneral.zst Cacheus cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size      471, 8195634 req, miss ratio 0.6382, byte miss ratio 0.6382
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size     1413, 8195634 req, miss ratio 0.6021, byte miss ratio 0.6021
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size     4713, 8195634 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size    14139, 8195634 req, miss ratio 0.5348, byte miss ratio 0.5348
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size    47132, 8195634 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size    94264, 8195634 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size   188528, 8195634 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns12999.oracleGeneral.zst FIFO cache size   377056, 8195634 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size      471, 8195634 req, miss ratio 0.5751, byte miss ratio 0.5751
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size     1413, 8195634 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size     4713, 8195634 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size    14139, 8195634 req, miss ratio 0.4361, byte miss ratio 0.4361
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size    47132, 8195634 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size    94264, 8195634 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size   188528, 8195634 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns12999.oracleGeneral.zst ARC cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size      471, 8195634 req, miss ratio 0.6064, byte miss ratio 0.6064
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size     1413, 8195634 req, miss ratio 0.5761, byte miss ratio 0.5761
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size     4713, 8195634 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size    14139, 8195634 req, miss ratio 0.4611, byte miss ratio 0.4611
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size    47132, 8195634 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size    94264, 8195634 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size   188528, 8195634 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns12999.oracleGeneral.zst LHD cache size   377056, 8195634 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size      471, 8195634 req, miss ratio 0.5756, byte miss ratio 0.5756
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size     1413, 8195634 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size     4713, 8195634 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size    14139, 8195634 req, miss ratio 0.4291, byte miss ratio 0.4291
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size    47132, 8195634 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size    94264, 8195634 req, miss ratio 0.1558, byte miss ratio 0.1558
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size   188528, 8195634 req, miss ratio 0.0730, byte miss ratio 0.0730
result/tencentBlock.ns12999.oracleGeneral.zst S3FIFO-d-1 cache size   377056, 8195634 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns12999.oracleGeneral.zst LRB cache size      471, 8195634 req, miss ratio 0.5772, byte miss ratio 0.5772
result/tencentBlock.ns12999.oracleGeneral.zst LRB cache size     1413, 8195634 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns12999.oracleGeneral.zst LRB cache size     4713, 8195634 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns12999.oracleGeneral.zst LRB cache size    14139, 8195634 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns12999.oracleGeneral.zst LRB cache size    47132, 8195634 req, miss ratio 0.2866, byte miss ratio 0.2866
