result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size      618, 2717854 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size     1855, 2717854 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size     6185, 2717854 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size    18556, 2717854 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size    61855, 2717854 req, miss ratio 0.2539, byte miss ratio 0.2539
result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size   123710, 2717854 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size   247421, 2717854 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns11037.oracleGeneral.zst FIFO cache size   494842, 2717854 req, miss ratio 0.2307, byte miss ratio 0.2307
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size      618, 2717854 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size     1855, 2717854 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size     6185, 2717854 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size    18556, 2717854 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size    61855, 2717854 req, miss ratio 0.2393, byte miss ratio 0.2393
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size   123710, 2717854 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size   247421, 2717854 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns11037.oracleGeneral.zst S3FIFO-1 cache size   494842, 2717854 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size      618, 2717854 req, miss ratio 0.2881, byte miss ratio 0.2881
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size     1855, 2717854 req, miss ratio 0.2793, byte miss ratio 0.2793
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size     6185, 2717854 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size    18556, 2717854 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size    61855, 2717854 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size   123710, 2717854 req, miss ratio 0.2363, byte miss ratio 0.2363
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size   247421, 2717854 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns11037.oracleGeneral.zst clock2 cache size   494842, 2717854 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size      618, 2717854 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size     1855, 2717854 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size     6185, 2717854 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size    18556, 2717854 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size    61855, 2717854 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size   123710, 2717854 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size   247421, 2717854 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns11037.oracleGeneral.zst Cacheus cache size   494842, 2717854 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size      618, 2717854 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size     1855, 2717854 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size     6185, 2717854 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size    18556, 2717854 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size    61855, 2717854 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size   123710, 2717854 req, miss ratio 0.2362, byte miss ratio 0.2362
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size   247421, 2717854 req, miss ratio 0.2291, byte miss ratio 0.2291
result/tencentBlock.ns11037.oracleGeneral.zst Clock cache size   494842, 2717854 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size      618, 2717854 req, miss ratio 0.2832, byte miss ratio 0.2832
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size     1855, 2717854 req, miss ratio 0.2778, byte miss ratio 0.2778
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size     6185, 2717854 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size    18556, 2717854 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size    61855, 2717854 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size   123710, 2717854 req, miss ratio 0.2316, byte miss ratio 0.2316
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size   247421, 2717854 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns11037.oracleGeneral.zst ARC cache size   494842, 2717854 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size      618, 2717854 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size     1855, 2717854 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size     6185, 2717854 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size    18556, 2717854 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size    61855, 2717854 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size   123710, 2717854 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size   247421, 2717854 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns11037.oracleGeneral.zst LHD cache size   494842, 2717854 req, miss ratio 0.2277, byte miss ratio 0.2277
