result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size      145, 1584243 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size      436, 1584243 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size     1455, 1584243 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size     4367, 1584243 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size    14558, 1584243 req, miss ratio 0.3699, byte miss ratio 0.3699
result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size    29117, 1584243 req, miss ratio 0.3186, byte miss ratio 0.3186
result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size    58235, 1584243 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns20165.oracleGeneral.zst LHD cache size   116471, 1584243 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size      145, 1584243 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size      436, 1584243 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size     1455, 1584243 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size     4367, 1584243 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size    14558, 1584243 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size    29117, 1584243 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size    58235, 1584243 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns20165.oracleGeneral.zst Clock cache size   116471, 1584243 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size      145, 1584243 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size      436, 1584243 req, miss ratio 0.3987, byte miss ratio 0.3987
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size     1455, 1584243 req, miss ratio 0.3935, byte miss ratio 0.3935
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size     4367, 1584243 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size    14558, 1584243 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size    29117, 1584243 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size    58235, 1584243 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns20165.oracleGeneral.zst ARC cache size   116471, 1584243 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns20165.oracleGeneral.zst S3FIFO-1 cache size      145, 1584243 req, miss ratio 0.4113, byte miss ratio 0.4113
