result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size      261, 2874393 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size      785, 2874393 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size     2619, 2874393 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size     7857, 2874393 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size    26190, 2874393 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size    52381, 2874393 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size   104762, 2874393 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns7387.oracleGeneral.zst ARC cache size   209524, 2874393 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size      261, 2874393 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size      785, 2874393 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size     2619, 2874393 req, miss ratio 0.2019, byte miss ratio 0.2019
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size     7857, 2874393 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size    26190, 2874393 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size    52381, 2874393 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size   104762, 2874393 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns7387.oracleGeneral.zst LHD cache size   209524, 2874393 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size      261, 2874393 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size      785, 2874393 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size     2619, 2874393 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size     7857, 2874393 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size    26190, 2874393 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size    52381, 2874393 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size   104762, 2874393 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns7387.oracleGeneral.zst clock2 cache size   209524, 2874393 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size      261, 2874393 req, miss ratio 0.2248, byte miss ratio 0.2248
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size      785, 2874393 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size     2619, 2874393 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size     7857, 2874393 req, miss ratio 0.1817, byte miss ratio 0.1817
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size    26190, 2874393 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size    52381, 2874393 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size   104762, 2874393 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns7387.oracleGeneral.zst LeCaR cache size   209524, 2874393 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size      261, 2874393 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size      785, 2874393 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size     2619, 2874393 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size     7857, 2874393 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size    26190, 2874393 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size    52381, 2874393 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size   104762, 2874393 req, miss ratio 0.0920, byte miss ratio 0.0920
result/tencentBlock.ns7387.oracleGeneral.zst S3FIFO-1 cache size   209524, 2874393 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns7387.oracleGeneral.zst FIFO cache size      261, 2874393 req, miss ratio 0.2843, byte miss ratio 0.2843
