result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size      247, 1293507 req, miss ratio 0.6379, byte miss ratio 0.6379
result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size      743, 1293507 req, miss ratio 0.6264, byte miss ratio 0.6264
result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size     2478, 1293507 req, miss ratio 0.6182, byte miss ratio 0.6182
result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size     7436, 1293507 req, miss ratio 0.6105, byte miss ratio 0.6105
result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size    24788, 1293507 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size    49577, 1293507 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size    99154, 1293507 req, miss ratio 0.2529, byte miss ratio 0.2529
result/tencentBlock.ns6834.oracleGeneral.zst LRU cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size      247, 1293507 req, miss ratio 0.6864, byte miss ratio 0.6864
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size      743, 1293507 req, miss ratio 0.6733, byte miss ratio 0.6733
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size     2478, 1293507 req, miss ratio 0.6333, byte miss ratio 0.6333
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size     7436, 1293507 req, miss ratio 0.6022, byte miss ratio 0.6022
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size    24788, 1293507 req, miss ratio 0.5159, byte miss ratio 0.5159
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size    49577, 1293507 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size    99154, 1293507 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns6834.oracleGeneral.zst LIRS cache size   198308, 1293507 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size      247, 1293507 req, miss ratio 0.6344, byte miss ratio 0.6344
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size      743, 1293507 req, miss ratio 0.6253, byte miss ratio 0.6253
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size     2478, 1293507 req, miss ratio 0.6182, byte miss ratio 0.6182
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size     7436, 1293507 req, miss ratio 0.6108, byte miss ratio 0.6108
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size    24788, 1293507 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size    49577, 1293507 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size    99154, 1293507 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns6834.oracleGeneral.zst LeCaR cache size   198308, 1293507 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size      247, 1293507 req, miss ratio 0.6937, byte miss ratio 0.6937
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size      743, 1293507 req, miss ratio 0.6489, byte miss ratio 0.6489
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size     2478, 1293507 req, miss ratio 0.6253, byte miss ratio 0.6253
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size     7436, 1293507 req, miss ratio 0.6139, byte miss ratio 0.6139
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size    24788, 1293507 req, miss ratio 0.5620, byte miss ratio 0.5620
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size    49577, 1293507 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size    99154, 1293507 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns6834.oracleGeneral.zst FIFO cache size   198308, 1293507 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size      247, 1293507 req, miss ratio 0.6363, byte miss ratio 0.6363
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size      743, 1293507 req, miss ratio 0.6257, byte miss ratio 0.6257
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size     2478, 1293507 req, miss ratio 0.6184, byte miss ratio 0.6184
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size     7436, 1293507 req, miss ratio 0.6104, byte miss ratio 0.6104
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size    24788, 1293507 req, miss ratio 0.5531, byte miss ratio 0.5531
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size    49577, 1293507 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size    99154, 1293507 req, miss ratio 0.2595, byte miss ratio 0.2595
result/tencentBlock.ns6834.oracleGeneral.zst Clock cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size      247, 1293507 req, miss ratio 0.6267, byte miss ratio 0.6267
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size      743, 1293507 req, miss ratio 0.6229, byte miss ratio 0.6229
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size     2478, 1293507 req, miss ratio 0.6185, byte miss ratio 0.6185
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size     7436, 1293507 req, miss ratio 0.6135, byte miss ratio 0.6135
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size    24788, 1293507 req, miss ratio 0.5247, byte miss ratio 0.5247
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size    49577, 1293507 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size    99154, 1293507 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns6834.oracleGeneral.zst ARC cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size      247, 1293507 req, miss ratio 0.6265, byte miss ratio 0.6265
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size      743, 1293507 req, miss ratio 0.6230, byte miss ratio 0.6230
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size     2478, 1293507 req, miss ratio 0.6198, byte miss ratio 0.6198
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size     7436, 1293507 req, miss ratio 0.6127, byte miss ratio 0.6127
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size    24788, 1293507 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size    49577, 1293507 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size    99154, 1293507 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns6834.oracleGeneral.zst Cacheus cache size   198308, 1293507 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size      247, 1293507 req, miss ratio 0.6364, byte miss ratio 0.6364
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size      743, 1293507 req, miss ratio 0.6229, byte miss ratio 0.6229
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size     2478, 1293507 req, miss ratio 0.6198, byte miss ratio 0.6198
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size     7436, 1293507 req, miss ratio 0.6162, byte miss ratio 0.6162
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size    24788, 1293507 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size    49577, 1293507 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size    99154, 1293507 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-1 cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size      247, 1293507 req, miss ratio 0.6361, byte miss ratio 0.6361
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size      743, 1293507 req, miss ratio 0.6262, byte miss ratio 0.6262
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size     2478, 1293507 req, miss ratio 0.6177, byte miss ratio 0.6177
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size     7436, 1293507 req, miss ratio 0.6093, byte miss ratio 0.6093
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size    24788, 1293507 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size    49577, 1293507 req, miss ratio 0.4512, byte miss ratio 0.4512
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size    99154, 1293507 req, miss ratio 0.2525, byte miss ratio 0.2525
result/tencentBlock.ns6834.oracleGeneral.zst LHD cache size   198308, 1293507 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size      247, 1293507 req, miss ratio 0.6340, byte miss ratio 0.6340
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size      743, 1293507 req, miss ratio 0.6250, byte miss ratio 0.6250
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size     2478, 1293507 req, miss ratio 0.6185, byte miss ratio 0.6185
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size     7436, 1293507 req, miss ratio 0.6101, byte miss ratio 0.6101
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size    24788, 1293507 req, miss ratio 0.5635, byte miss ratio 0.5635
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size    49577, 1293507 req, miss ratio 0.4986, byte miss ratio 0.4986
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size    99154, 1293507 req, miss ratio 0.2500, byte miss ratio 0.2500
result/tencentBlock.ns6834.oracleGeneral.zst clock2 cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size      247, 1293507 req, miss ratio 0.6259, byte miss ratio 0.6259
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size      743, 1293507 req, miss ratio 0.6228, byte miss ratio 0.6228
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size     2478, 1293507 req, miss ratio 0.6198, byte miss ratio 0.6198
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size     7436, 1293507 req, miss ratio 0.6161, byte miss ratio 0.6161
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size    24788, 1293507 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size    49577, 1293507 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size    99154, 1293507 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d-1 cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size      247, 1293507 req, miss ratio 0.6836, byte miss ratio 0.6836
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size      743, 1293507 req, miss ratio 0.6524, byte miss ratio 0.6524
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size     2478, 1293507 req, miss ratio 0.6054, byte miss ratio 0.6054
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size     7436, 1293507 req, miss ratio 0.5720, byte miss ratio 0.5720
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size    24788, 1293507 req, miss ratio 0.4834, byte miss ratio 0.4834
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size    49577, 1293507 req, miss ratio 0.3759, byte miss ratio 0.3759
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size    99154, 1293507 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns6834.oracleGeneral.zst LRB cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size      247, 1293507 req, miss ratio 0.6954, byte miss ratio 0.6954
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size      743, 1293507 req, miss ratio 0.6861, byte miss ratio 0.6861
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size     2478, 1293507 req, miss ratio 0.6804, byte miss ratio 0.6804
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size     7436, 1293507 req, miss ratio 0.6756, byte miss ratio 0.6756
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size    24788, 1293507 req, miss ratio 0.6051, byte miss ratio 0.6051
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size    49577, 1293507 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size    99154, 1293507 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns6834.oracleGeneral.zst B-LRU cache size   198308, 1293507 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size      247, 1293507 req, miss ratio 0.6295, byte miss ratio 0.6295
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size      743, 1293507 req, miss ratio 0.6233, byte miss ratio 0.6233
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size     2478, 1293507 req, miss ratio 0.6136, byte miss ratio 0.6136
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size     7436, 1293507 req, miss ratio 0.6094, byte miss ratio 0.6094
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size    24788, 1293507 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size    49577, 1293507 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size    99154, 1293507 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns6834.oracleGeneral.zst TwoQ cache size   198308, 1293507 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      247, 1293507 req, miss ratio 0.6422, byte miss ratio 0.6422
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      743, 1293507 req, miss ratio 0.6259, byte miss ratio 0.6259
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2478, 1293507 req, miss ratio 0.6190, byte miss ratio 0.6190
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     7436, 1293507 req, miss ratio 0.6113, byte miss ratio 0.6113
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    24788, 1293507 req, miss ratio 0.5606, byte miss ratio 0.5606
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    49577, 1293507 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    99154, 1293507 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns6834.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   198308, 1293507 req, miss ratio 0.2161, byte miss ratio 0.2161
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size      247, 1293507 req, miss ratio 0.6287, byte miss ratio 0.6287
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size      743, 1293507 req, miss ratio 0.6244, byte miss ratio 0.6244
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2478, 1293507 req, miss ratio 0.6186, byte miss ratio 0.6186
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size     7436, 1293507 req, miss ratio 0.6039, byte miss ratio 0.6039
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size    24788, 1293507 req, miss ratio 0.5314, byte miss ratio 0.5314
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size    49577, 1293507 req, miss ratio 0.4512, byte miss ratio 0.4512
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size    99154, 1293507 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns6834.oracleGeneral.zst S4LRU(25:25:25:25) cache size   198308, 1293507 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size      247, 1293507 req, miss ratio 0.6428, byte miss ratio 0.6428
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size      743, 1293507 req, miss ratio 0.6244, byte miss ratio 0.6244
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size     2478, 1293507 req, miss ratio 0.6188, byte miss ratio 0.6188
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size     7436, 1293507 req, miss ratio 0.6088, byte miss ratio 0.6088
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size    24788, 1293507 req, miss ratio 0.4967, byte miss ratio 0.4967
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size    49577, 1293507 req, miss ratio 0.3785, byte miss ratio 0.3785
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size    99154, 1293507 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO cache size   198308, 1293507 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size      247, 1293507 req, miss ratio 0.6263, byte miss ratio 0.6263
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size      743, 1293507 req, miss ratio 0.6232, byte miss ratio 0.6232
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size     2478, 1293507 req, miss ratio 0.6188, byte miss ratio 0.6188
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size     7436, 1293507 req, miss ratio 0.6088, byte miss ratio 0.6088
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size    24788, 1293507 req, miss ratio 0.4967, byte miss ratio 0.4967
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size    49577, 1293507 req, miss ratio 0.3765, byte miss ratio 0.3765
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size    99154, 1293507 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns6834.oracleGeneral.zst S3FIFO-d cache size   198308, 1293507 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns6834.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      247, 1293507 req, miss ratio 0.7301, byte miss ratio 0.7301
result/tencentBlock.ns6834.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      743, 1293507 req, miss ratio 0.7145, byte miss ratio 0.7145
result/tencentBlock.ns6834.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2478, 1293507 req, miss ratio 0.6366, byte miss ratio 0.6366
result/tencentBlock.ns6834.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     7436, 1293507 req, miss ratio 0.5633, byte miss ratio 0.5633
