result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size      316, 2389524 req, miss ratio 0.5433, byte miss ratio 0.5433
result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size      948, 2389524 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size     3163, 2389524 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size     9489, 2389524 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size    31632, 2389524 req, miss ratio 0.3664, byte miss ratio 0.3664
result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size    63265, 2389524 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size   126530, 2389524 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns6137.oracleGeneral.zst LRU cache size   253061, 2389524 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size      316, 2389524 req, miss ratio 0.5618, byte miss ratio 0.5618
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size      948, 2389524 req, miss ratio 0.5347, byte miss ratio 0.5347
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size     3163, 2389524 req, miss ratio 0.4916, byte miss ratio 0.4916
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size     9489, 2389524 req, miss ratio 0.4331, byte miss ratio 0.4331
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size    31632, 2389524 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size    63265, 2389524 req, miss ratio 0.2908, byte miss ratio 0.2908
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size   126530, 2389524 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns6137.oracleGeneral.zst LIRS cache size   253061, 2389524 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size      316, 2389524 req, miss ratio 0.5244, byte miss ratio 0.5244
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size      948, 2389524 req, miss ratio 0.5164, byte miss ratio 0.5164
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size     3163, 2389524 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size     9489, 2389524 req, miss ratio 0.4292, byte miss ratio 0.4292
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size    31632, 2389524 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size    63265, 2389524 req, miss ratio 0.3040, byte miss ratio 0.3040
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size   126530, 2389524 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns6137.oracleGeneral.zst Cacheus cache size   253061, 2389524 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size      316, 2389524 req, miss ratio 0.6047, byte miss ratio 0.6047
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size      948, 2389524 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size     3163, 2389524 req, miss ratio 0.5134, byte miss ratio 0.5134
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size     9489, 2389524 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size    31632, 2389524 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size    63265, 2389524 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size   126530, 2389524 req, miss ratio 0.2161, byte miss ratio 0.2161
result/tencentBlock.ns6137.oracleGeneral.zst FIFO cache size   253061, 2389524 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size      316, 2389524 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size      948, 2389524 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size     3163, 2389524 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size     9489, 2389524 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size    31632, 2389524 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size    63265, 2389524 req, miss ratio 0.3061, byte miss ratio 0.3061
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size   126530, 2389524 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns6137.oracleGeneral.zst LeCaR cache size   253061, 2389524 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size      316, 2389524 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size      948, 2389524 req, miss ratio 0.5205, byte miss ratio 0.5205
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size     3163, 2389524 req, miss ratio 0.5007, byte miss ratio 0.5007
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size     9489, 2389524 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size    31632, 2389524 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size    63265, 2389524 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size   126530, 2389524 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns6137.oracleGeneral.zst Clock cache size   253061, 2389524 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size      316, 2389524 req, miss ratio 0.5249, byte miss ratio 0.5249
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size      948, 2389524 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size     3163, 2389524 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size     9489, 2389524 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size    31632, 2389524 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size    63265, 2389524 req, miss ratio 0.3054, byte miss ratio 0.3054
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size   126530, 2389524 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns6137.oracleGeneral.zst ARC cache size   253061, 2389524 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size      316, 2389524 req, miss ratio 0.5376, byte miss ratio 0.5376
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size      948, 2389524 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size     3163, 2389524 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size     9489, 2389524 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size    31632, 2389524 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size    63265, 2389524 req, miss ratio 0.3157, byte miss ratio 0.3157
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size   126530, 2389524 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns6137.oracleGeneral.zst clock2 cache size   253061, 2389524 req, miss ratio 0.1349, byte miss ratio 0.1349
result/tencentBlock.ns6137.oracleGeneral.zst LHD cache size      316, 2389524 req, miss ratio 0.5334, byte miss ratio 0.5334
result/tencentBlock.ns6137.oracleGeneral.zst LHD cache size      948, 2389524 req, miss ratio 0.5203, byte miss ratio 0.5203
result/tencentBlock.ns6137.oracleGeneral.zst LHD cache size     3163, 2389524 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns6137.oracleGeneral.zst LHD cache size     9489, 2389524 req, miss ratio 0.4377, byte miss ratio 0.4377
result/tencentBlock.ns6137.oracleGeneral.zst LHD cache size    31632, 2389524 req, miss ratio 0.3600, byte miss ratio 0.3600
