result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size      147, 18553958 req, miss ratio 0.6695, byte miss ratio 0.6695
result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size      443, 18553958 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size     1477, 18553958 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size     4432, 18553958 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size    14773, 18553958 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size    29546, 18553958 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size    59093, 18553958 req, miss ratio 0.0296, byte miss ratio 0.0296
result/tencentBlock.ns10375.oracleGeneral.zst ARC cache size   118187, 18553958 req, miss ratio 0.0091, byte miss ratio 0.0091
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size      147, 18553958 req, miss ratio 0.9988, byte miss ratio 0.9988
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size      443, 18553958 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size     1477, 18553958 req, miss ratio 0.4345, byte miss ratio 0.4345
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size     4432, 18553958 req, miss ratio 0.4267, byte miss ratio 0.4267
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size    14773, 18553958 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size    29546, 18553958 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size    59093, 18553958 req, miss ratio 0.0296, byte miss ratio 0.0296
result/tencentBlock.ns10375.oracleGeneral.zst LRU cache size   118187, 18553958 req, miss ratio 0.0094, byte miss ratio 0.0094
result/tencentBlock.ns10375.oracleGeneral.zst LHD cache size      147, 18553958 req, miss ratio 0.7006, byte miss ratio 0.7006
