result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size      278, 2780423 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size      836, 2780423 req, miss ratio 0.3206, byte miss ratio 0.3206
result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size     2789, 2780423 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size     8368, 2780423 req, miss ratio 0.2778, byte miss ratio 0.2778
result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size    27894, 2780423 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size    55789, 2780423 req, miss ratio 0.1727, byte miss ratio 0.1727
result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size   111579, 2780423 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns1935.oracleGeneral.zst ARC cache size   223158, 2780423 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size      278, 2780423 req, miss ratio 0.3555, byte miss ratio 0.3555
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size      836, 2780423 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size     2789, 2780423 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size     8368, 2780423 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size    27894, 2780423 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size    55789, 2780423 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size   111579, 2780423 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns1935.oracleGeneral.zst LIRS cache size   223158, 2780423 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size      278, 2780423 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size      836, 2780423 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size     2789, 2780423 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size     8368, 2780423 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size    27894, 2780423 req, miss ratio 0.2437, byte miss ratio 0.2437
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size    55789, 2780423 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size   111579, 2780423 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns1935.oracleGeneral.zst FIFO cache size   223158, 2780423 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size      278, 2780423 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size      836, 2780423 req, miss ratio 0.3290, byte miss ratio 0.3290
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size     2789, 2780423 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size     8368, 2780423 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size    27894, 2780423 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size    55789, 2780423 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size   111579, 2780423 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns1935.oracleGeneral.zst Clock cache size   223158, 2780423 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size      278, 2780423 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size      836, 2780423 req, miss ratio 0.3305, byte miss ratio 0.3305
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size     2789, 2780423 req, miss ratio 0.3077, byte miss ratio 0.3077
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size     8368, 2780423 req, miss ratio 0.2864, byte miss ratio 0.2864
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size    27894, 2780423 req, miss ratio 0.2350, byte miss ratio 0.2350
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size    55789, 2780423 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size   111579, 2780423 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns1935.oracleGeneral.zst LRU cache size   223158, 2780423 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns1935.oracleGeneral.zst S3FIFO-1 cache size      278, 2780423 req, miss ratio 0.3374, byte miss ratio 0.3374
result/tencentBlock.ns1935.oracleGeneral.zst S3FIFO-1 cache size      836, 2780423 req, miss ratio 0.3184, byte miss ratio 0.3184
result/tencentBlock.ns1935.oracleGeneral.zst S3FIFO-1 cache size     2789, 2780423 req, miss ratio 0.2958, byte miss ratio 0.2958
