result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size      338, 4673090 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size     1014, 4673090 req, miss ratio 0.3212, byte miss ratio 0.3212
result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size     3381, 4673090 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size    10144, 4673090 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size    33813, 4673090 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size    67627, 4673090 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size   135254, 4673090 req, miss ratio 0.0929, byte miss ratio 0.0929
result/tencentBlock.ns15109.oracleGeneral.zst ARC cache size   270508, 4673090 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size      338, 4673090 req, miss ratio 0.3619, byte miss ratio 0.3619
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size     1014, 4673090 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size     3381, 4673090 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size    10144, 4673090 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size    33813, 4673090 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size    67627, 4673090 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size   135254, 4673090 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns15109.oracleGeneral.zst Cacheus cache size   270508, 4673090 req, miss ratio 0.0733, byte miss ratio 0.0733
result/tencentBlock.ns15109.oracleGeneral.zst FIFO cache size      338, 4673090 req, miss ratio 0.4437, byte miss ratio 0.4437
