result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size      161, 1640424 req, miss ratio 0.4685, byte miss ratio 0.4685
result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size      483, 1640424 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size     1613, 1640424 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size     4839, 1640424 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size    16133, 1640424 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size    32266, 1640424 req, miss ratio 0.3443, byte miss ratio 0.3443
result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size    64532, 1640424 req, miss ratio 0.2503, byte miss ratio 0.2503
result/tencentBlock.ns16828.oracleGeneral.zst LRU cache size   129064, 1640424 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size      161, 1640424 req, miss ratio 0.4663, byte miss ratio 0.4663
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size      483, 1640424 req, miss ratio 0.4348, byte miss ratio 0.4348
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size     1613, 1640424 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size     4839, 1640424 req, miss ratio 0.4221, byte miss ratio 0.4221
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size    16133, 1640424 req, miss ratio 0.3844, byte miss ratio 0.3844
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size    32266, 1640424 req, miss ratio 0.3413, byte miss ratio 0.3413
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size    64532, 1640424 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns16828.oracleGeneral.zst LeCaR cache size   129064, 1640424 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size      161, 1640424 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size      483, 1640424 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size     1613, 1640424 req, miss ratio 0.4253, byte miss ratio 0.4253
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size     4839, 1640424 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size    16133, 1640424 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size    32266, 1640424 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size    64532, 1640424 req, miss ratio 0.2372, byte miss ratio 0.2372
result/tencentBlock.ns16828.oracleGeneral.zst LHD cache size   129064, 1640424 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size      161, 1640424 req, miss ratio 0.5228, byte miss ratio 0.5228
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size      483, 1640424 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size     1613, 1640424 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size     4839, 1640424 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size    16133, 1640424 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size    32266, 1640424 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size    64532, 1640424 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns16828.oracleGeneral.zst LIRS cache size   129064, 1640424 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size      161, 1640424 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size      483, 1640424 req, miss ratio 0.4361, byte miss ratio 0.4361
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size     1613, 1640424 req, miss ratio 0.4261, byte miss ratio 0.4261
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size     4839, 1640424 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size    16133, 1640424 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size    32266, 1640424 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size    64532, 1640424 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns16828.oracleGeneral.zst Clock cache size   129064, 1640424 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size      161, 1640424 req, miss ratio 0.4791, byte miss ratio 0.4791
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size      483, 1640424 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size     1613, 1640424 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size     4839, 1640424 req, miss ratio 0.4221, byte miss ratio 0.4221
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size    16133, 1640424 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size    32266, 1640424 req, miss ratio 0.3623, byte miss ratio 0.3623
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size    64532, 1640424 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns16828.oracleGeneral.zst clock2 cache size   129064, 1640424 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size      161, 1640424 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size      483, 1640424 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size     1613, 1640424 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size     4839, 1640424 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size    16133, 1640424 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size    32266, 1640424 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size    64532, 1640424 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-1 cache size   129064, 1640424 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size      161, 1640424 req, miss ratio 0.5460, byte miss ratio 0.5460
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size      483, 1640424 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size     1613, 1640424 req, miss ratio 0.4409, byte miss ratio 0.4409
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size     4839, 1640424 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size    16133, 1640424 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size    32266, 1640424 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size    64532, 1640424 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns16828.oracleGeneral.zst FIFO cache size   129064, 1640424 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size      161, 1640424 req, miss ratio 0.4498, byte miss ratio 0.4498
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size      483, 1640424 req, miss ratio 0.4303, byte miss ratio 0.4303
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size     1613, 1640424 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size     4839, 1640424 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size    16133, 1640424 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size    32266, 1640424 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size    64532, 1640424 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns16828.oracleGeneral.zst Cacheus cache size   129064, 1640424 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size      161, 1640424 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size      483, 1640424 req, miss ratio 0.4301, byte miss ratio 0.4301
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size     1613, 1640424 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size     4839, 1640424 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size    16133, 1640424 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size    32266, 1640424 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size    64532, 1640424 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns16828.oracleGeneral.zst ARC cache size   129064, 1640424 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size      161, 1640424 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size      483, 1640424 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size     1613, 1640424 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size     4839, 1640424 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size    16133, 1640424 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size    32266, 1640424 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size    64532, 1640424 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d-1 cache size   129064, 1640424 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size      161, 1640424 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size      483, 1640424 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size     1613, 1640424 req, miss ratio 0.4383, byte miss ratio 0.4383
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size     4839, 1640424 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size    16133, 1640424 req, miss ratio 0.3543, byte miss ratio 0.3543
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size    32266, 1640424 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size    64532, 1640424 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns16828.oracleGeneral.zst LRB cache size   129064, 1640424 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size      161, 1640424 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size      483, 1640424 req, miss ratio 0.4897, byte miss ratio 0.4897
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size     1613, 1640424 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size     4839, 1640424 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size    16133, 1640424 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size    32266, 1640424 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size    64532, 1640424 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns16828.oracleGeneral.zst B-LRU cache size   129064, 1640424 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size      161, 1640424 req, miss ratio 0.4962, byte miss ratio 0.4962
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size      483, 1640424 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1613, 1640424 req, miss ratio 0.4244, byte miss ratio 0.4244
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4839, 1640424 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size    16133, 1640424 req, miss ratio 0.4015, byte miss ratio 0.4015
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size    32266, 1640424 req, miss ratio 0.3760, byte miss ratio 0.3760
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size    64532, 1640424 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns16828.oracleGeneral.zst S4LRU(25:25:25:25) cache size   129064, 1640424 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      161, 1640424 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      483, 1640424 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1613, 1640424 req, miss ratio 0.4274, byte miss ratio 0.4274
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4839, 1640424 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    16133, 1640424 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    32266, 1640424 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    64532, 1640424 req, miss ratio 0.2915, byte miss ratio 0.2915
result/tencentBlock.ns16828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   129064, 1640424 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size      161, 1640424 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size      483, 1640424 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size     1613, 1640424 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size     4839, 1640424 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size    16133, 1640424 req, miss ratio 0.3530, byte miss ratio 0.3530
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size    32266, 1640424 req, miss ratio 0.3102, byte miss ratio 0.3102
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size    64532, 1640424 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns16828.oracleGeneral.zst TwoQ cache size   129064, 1640424 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size      161, 1640424 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size      483, 1640424 req, miss ratio 0.4280, byte miss ratio 0.4280
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size     1613, 1640424 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size     4839, 1640424 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size    16133, 1640424 req, miss ratio 0.3760, byte miss ratio 0.3760
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size    32266, 1640424 req, miss ratio 0.3362, byte miss ratio 0.3362
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size    64532, 1640424 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO cache size   129064, 1640424 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size      161, 1640424 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size      483, 1640424 req, miss ratio 0.4274, byte miss ratio 0.4274
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size     1613, 1640424 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size     4839, 1640424 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size    16133, 1640424 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size    32266, 1640424 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size    64532, 1640424 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns16828.oracleGeneral.zst S3FIFO-d cache size   129064, 1640424 req, miss ratio 0.1149, byte miss ratio 0.1149
