result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size      814, 4761820 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size     2444, 4761820 req, miss ratio 0.4538, byte miss ratio 0.4538
result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size     8147, 4761820 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size    24441, 4761820 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size    81471, 4761820 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size   162943, 4761820 req, miss ratio 0.2265, byte miss ratio 0.2265
result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size   325886, 4761820 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns20456.oracleGeneral.zst FIFO cache size   651772, 4761820 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size      814, 4761820 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size     2444, 4761820 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size     8147, 4761820 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size    24441, 4761820 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size    81471, 4761820 req, miss ratio 0.2590, byte miss ratio 0.2590
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size   162943, 4761820 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size   325886, 4761820 req, miss ratio 0.1943, byte miss ratio 0.1943
result/tencentBlock.ns20456.oracleGeneral.zst Cacheus cache size   651772, 4761820 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns20456.oracleGeneral.zst LIRS cache size      814, 4761820 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns20456.oracleGeneral.zst LIRS cache size     2444, 4761820 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns20456.oracleGeneral.zst LIRS cache size     8147, 4761820 req, miss ratio 0.3575, byte miss ratio 0.3575
