result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size      155, 1001038 req, miss ratio 0.5976, byte miss ratio 0.5976
result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size      467, 1001038 req, miss ratio 0.5807, byte miss ratio 0.5807
result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size     1557, 1001038 req, miss ratio 0.5749, byte miss ratio 0.5749
result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size     4671, 1001038 req, miss ratio 0.5706, byte miss ratio 0.5706
result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size    15571, 1001038 req, miss ratio 0.5082, byte miss ratio 0.5082
result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size    31143, 1001038 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size    62287, 1001038 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns2732.oracleGeneral.zst Cacheus cache size   124574, 1001038 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size      155, 1001038 req, miss ratio 0.6140, byte miss ratio 0.6140
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size      467, 1001038 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size     1557, 1001038 req, miss ratio 0.5778, byte miss ratio 0.5778
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size     4671, 1001038 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size    15571, 1001038 req, miss ratio 0.5150, byte miss ratio 0.5150
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size    31143, 1001038 req, miss ratio 0.4433, byte miss ratio 0.4433
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size    62287, 1001038 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns2732.oracleGeneral.zst LHD cache size   124574, 1001038 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size      155, 1001038 req, miss ratio 0.6154, byte miss ratio 0.6154
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size      467, 1001038 req, miss ratio 0.5865, byte miss ratio 0.5865
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size     1557, 1001038 req, miss ratio 0.5780, byte miss ratio 0.5780
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size     4671, 1001038 req, miss ratio 0.5622, byte miss ratio 0.5622
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size    15571, 1001038 req, miss ratio 0.5075, byte miss ratio 0.5075
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size    31143, 1001038 req, miss ratio 0.4389, byte miss ratio 0.4389
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size    62287, 1001038 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns2732.oracleGeneral.zst LeCaR cache size   124574, 1001038 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size      155, 1001038 req, miss ratio 0.6350, byte miss ratio 0.6350
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size      467, 1001038 req, miss ratio 0.6226, byte miss ratio 0.6226
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size     1557, 1001038 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size     4671, 1001038 req, miss ratio 0.5662, byte miss ratio 0.5662
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size    15571, 1001038 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size    31143, 1001038 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size    62287, 1001038 req, miss ratio 0.2157, byte miss ratio 0.2157
result/tencentBlock.ns2732.oracleGeneral.zst LIRS cache size   124574, 1001038 req, miss ratio 0.1591, byte miss ratio 0.1591
