result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size      252, 1530166 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size      756, 1530166 req, miss ratio 0.4506, byte miss ratio 0.4506
result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size     2522, 1530166 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size     7566, 1530166 req, miss ratio 0.4428, byte miss ratio 0.4428
result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size    25221, 1530166 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size    50442, 1530166 req, miss ratio 0.3342, byte miss ratio 0.3342
result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size   100885, 1530166 req, miss ratio 0.2015, byte miss ratio 0.2015
result/tencentBlock.ns2458.oracleGeneral.zst LHD cache size   201771, 1530166 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size      252, 1530166 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size      756, 1530166 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size     2522, 1530166 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size     7566, 1530166 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size    25221, 1530166 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size    50442, 1530166 req, miss ratio 0.3249, byte miss ratio 0.3249
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size   100885, 1530166 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns2458.oracleGeneral.zst ARC cache size   201771, 1530166 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size      252, 1530166 req, miss ratio 0.4530, byte miss ratio 0.4530
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size      756, 1530166 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size     2522, 1530166 req, miss ratio 0.4472, byte miss ratio 0.4472
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size     7566, 1530166 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size    25221, 1530166 req, miss ratio 0.3893, byte miss ratio 0.3893
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size    50442, 1530166 req, miss ratio 0.3224, byte miss ratio 0.3224
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size   100885, 1530166 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns2458.oracleGeneral.zst S3FIFO-1 cache size   201771, 1530166 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size      252, 1530166 req, miss ratio 0.4593, byte miss ratio 0.4593
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size      756, 1530166 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size     2522, 1530166 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size     7566, 1530166 req, miss ratio 0.4457, byte miss ratio 0.4457
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size    25221, 1530166 req, miss ratio 0.4058, byte miss ratio 0.4058
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size    50442, 1530166 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size   100885, 1530166 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns2458.oracleGeneral.zst Clock cache size   201771, 1530166 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size      252, 1530166 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size      756, 1530166 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size     2522, 1530166 req, miss ratio 0.4477, byte miss ratio 0.4477
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size     7566, 1530166 req, miss ratio 0.4457, byte miss ratio 0.4457
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size    25221, 1530166 req, miss ratio 0.4013, byte miss ratio 0.4013
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size    50442, 1530166 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size   100885, 1530166 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns2458.oracleGeneral.zst LeCaR cache size   201771, 1530166 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size      252, 1530166 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size      756, 1530166 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size     2522, 1530166 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size     7566, 1530166 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size    25221, 1530166 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size    50442, 1530166 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size   100885, 1530166 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns2458.oracleGeneral.zst LIRS cache size   201771, 1530166 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size      252, 1530166 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size      756, 1530166 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size     2522, 1530166 req, miss ratio 0.4482, byte miss ratio 0.4482
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size     7566, 1530166 req, miss ratio 0.4456, byte miss ratio 0.4456
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size    25221, 1530166 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size    50442, 1530166 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size   100885, 1530166 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns2458.oracleGeneral.zst clock2 cache size   201771, 1530166 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size      252, 1530166 req, miss ratio 0.4526, byte miss ratio 0.4526
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size      756, 1530166 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size     2522, 1530166 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size     7566, 1530166 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size    25221, 1530166 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size    50442, 1530166 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size   100885, 1530166 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns2458.oracleGeneral.zst Cacheus cache size   201771, 1530166 req, miss ratio 0.1656, byte miss ratio 0.1656
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size      252, 1530166 req, miss ratio 0.5091, byte miss ratio 0.5091
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size      756, 1530166 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size     2522, 1530166 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size     7566, 1530166 req, miss ratio 0.4483, byte miss ratio 0.4483
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size    25221, 1530166 req, miss ratio 0.4137, byte miss ratio 0.4137
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size    50442, 1530166 req, miss ratio 0.3412, byte miss ratio 0.3412
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size   100885, 1530166 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns2458.oracleGeneral.zst FIFO cache size   201771, 1530166 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns2458.oracleGeneral.zst LRU cache size      252, 1530166 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns2458.oracleGeneral.zst LRU cache size      756, 1530166 req, miss ratio 0.4509, byte miss ratio 0.4509
result/tencentBlock.ns2458.oracleGeneral.zst LRU cache size     2522, 1530166 req, miss ratio 0.4475, byte miss ratio 0.4475
