result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size      142, 4200731 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size      428, 4200731 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size     1427, 4200731 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size     4281, 4200731 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size    14272, 4200731 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size    28544, 4200731 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size    57089, 4200731 req, miss ratio 0.0452, byte miss ratio 0.0452
result/tencentBlock.ns4200.oracleGeneral.zst LHD cache size   114179, 4200731 req, miss ratio 0.0346, byte miss ratio 0.0346
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size      142, 4200731 req, miss ratio 0.3793, byte miss ratio 0.3793
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size      428, 4200731 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size     1427, 4200731 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size     4281, 4200731 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size    14272, 4200731 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size    28544, 4200731 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size    57089, 4200731 req, miss ratio 0.0529, byte miss ratio 0.0529
result/tencentBlock.ns4200.oracleGeneral.zst FIFO cache size   114179, 4200731 req, miss ratio 0.0378, byte miss ratio 0.0378
result/tencentBlock.ns4200.oracleGeneral.zst Clock cache size      142, 4200731 req, miss ratio 0.3026, byte miss ratio 0.3026
result/tencentBlock.ns4200.oracleGeneral.zst Clock cache size      428, 4200731 req, miss ratio 0.1974, byte miss ratio 0.1974
result/tencentBlock.ns4200.oracleGeneral.zst Clock cache size     1427, 4200731 req, miss ratio 0.1378, byte miss ratio 0.1378
