result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size      106, 4949349 req, miss ratio 0.5621, byte miss ratio 0.5621
result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size      318, 4949349 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size     1063, 4949349 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size     3189, 4949349 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size    10632, 4949349 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size    21264, 4949349 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size    42528, 4949349 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns21698.oracleGeneral.zst ARC cache size    85057, 4949349 req, miss ratio 0.0224, byte miss ratio 0.0224
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size      106, 4949349 req, miss ratio 0.6031, byte miss ratio 0.6031
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size      318, 4949349 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size     1063, 4949349 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size     3189, 4949349 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size    10632, 4949349 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size    21264, 4949349 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size    42528, 4949349 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns21698.oracleGeneral.zst LHD cache size    85057, 4949349 req, miss ratio 0.0319, byte miss ratio 0.0319
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size      106, 4949349 req, miss ratio 0.6700, byte miss ratio 0.6700
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size      318, 4949349 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size     1063, 4949349 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size     3189, 4949349 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size    10632, 4949349 req, miss ratio 0.1036, byte miss ratio 0.1036
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size    21264, 4949349 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size    42528, 4949349 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns21698.oracleGeneral.zst LeCaR cache size    85057, 4949349 req, miss ratio 0.0231, byte miss ratio 0.0231
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size      106, 4949349 req, miss ratio 0.6876, byte miss ratio 0.6876
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size      318, 4949349 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size     1063, 4949349 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size     3189, 4949349 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size    10632, 4949349 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size    21264, 4949349 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size    42528, 4949349 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns21698.oracleGeneral.zst clock2 cache size    85057, 4949349 req, miss ratio 0.0227, byte miss ratio 0.0227
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size      106, 4949349 req, miss ratio 0.7125, byte miss ratio 0.7125
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size      318, 4949349 req, miss ratio 0.5604, byte miss ratio 0.5604
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size     1063, 4949349 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size     3189, 4949349 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size    10632, 4949349 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size    21264, 4949349 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size    42528, 4949349 req, miss ratio 0.0665, byte miss ratio 0.0665
result/tencentBlock.ns21698.oracleGeneral.zst FIFO cache size    85057, 4949349 req, miss ratio 0.0337, byte miss ratio 0.0337
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size      106, 4949349 req, miss ratio 0.5624, byte miss ratio 0.5624
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size      318, 4949349 req, miss ratio 0.3679, byte miss ratio 0.3679
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size     1063, 4949349 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size     3189, 4949349 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size    10632, 4949349 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size    21264, 4949349 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size    42528, 4949349 req, miss ratio 0.0626, byte miss ratio 0.0626
result/tencentBlock.ns21698.oracleGeneral.zst S3FIFO-1 cache size    85057, 4949349 req, miss ratio 0.0224, byte miss ratio 0.0224
result/tencentBlock.ns21698.oracleGeneral.zst LIRS cache size      106, 4949349 req, miss ratio 0.5536, byte miss ratio 0.5536
