result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size      231, 2111838 req, miss ratio 0.5981, byte miss ratio 0.5981
result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size      695, 2111838 req, miss ratio 0.5909, byte miss ratio 0.5909
result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size     2317, 2111838 req, miss ratio 0.5879, byte miss ratio 0.5879
result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size     6952, 2111838 req, miss ratio 0.5864, byte miss ratio 0.5864
result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size    23176, 2111838 req, miss ratio 0.5657, byte miss ratio 0.5657
result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size    46352, 2111838 req, miss ratio 0.5145, byte miss ratio 0.5145
result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size    92704, 2111838 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns18274.oracleGeneral.zst Cacheus cache size   185408, 2111838 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size      231, 2111838 req, miss ratio 0.6510, byte miss ratio 0.6510
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size      695, 2111838 req, miss ratio 0.6153, byte miss ratio 0.6153
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size     2317, 2111838 req, miss ratio 0.5981, byte miss ratio 0.5981
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size     6952, 2111838 req, miss ratio 0.5914, byte miss ratio 0.5914
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size    23176, 2111838 req, miss ratio 0.5637, byte miss ratio 0.5637
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size    46352, 2111838 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size    92704, 2111838 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns18274.oracleGeneral.zst FIFO cache size   185408, 2111838 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size      231, 2111838 req, miss ratio 0.6087, byte miss ratio 0.6087
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size      695, 2111838 req, miss ratio 0.5942, byte miss ratio 0.5942
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size     2317, 2111838 req, miss ratio 0.5895, byte miss ratio 0.5895
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size     6952, 2111838 req, miss ratio 0.5876, byte miss ratio 0.5876
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size    23176, 2111838 req, miss ratio 0.5584, byte miss ratio 0.5584
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size    46352, 2111838 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size    92704, 2111838 req, miss ratio 0.4797, byte miss ratio 0.4797
result/tencentBlock.ns18274.oracleGeneral.zst LeCaR cache size   185408, 2111838 req, miss ratio 0.1139, byte miss ratio 0.1139
