result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size      356, 4232036 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size     1069, 4232036 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size     3565, 4232036 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size    10695, 4232036 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size    35650, 4232036 req, miss ratio 0.1943, byte miss ratio 0.1943
result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size    71301, 4232036 req, miss ratio 0.1514, byte miss ratio 0.1514
result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size   142602, 4232036 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns15724.oracleGeneral.zst LIRS cache size   285204, 4232036 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size      356, 4232036 req, miss ratio 0.4342, byte miss ratio 0.4342
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size     1069, 4232036 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size     3565, 4232036 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size    10695, 4232036 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size    35650, 4232036 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size    71301, 4232036 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size   142602, 4232036 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns15724.oracleGeneral.zst clock2 cache size   285204, 4232036 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size      356, 4232036 req, miss ratio 0.5506, byte miss ratio 0.5506
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size     1069, 4232036 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size     3565, 4232036 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size    10695, 4232036 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size    35650, 4232036 req, miss ratio 0.2094, byte miss ratio 0.2094
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size    71301, 4232036 req, miss ratio 0.1564, byte miss ratio 0.1564
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size   142602, 4232036 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns15724.oracleGeneral.zst FIFO cache size   285204, 4232036 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size      356, 4232036 req, miss ratio 0.4331, byte miss ratio 0.4331
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size     1069, 4232036 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size     3565, 4232036 req, miss ratio 0.2803, byte miss ratio 0.2803
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size    10695, 4232036 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size    35650, 4232036 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size    71301, 4232036 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size   142602, 4232036 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns15724.oracleGeneral.zst Clock cache size   285204, 4232036 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size      356, 4232036 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size     1069, 4232036 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size     3565, 4232036 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size    10695, 4232036 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size    35650, 4232036 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size    71301, 4232036 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size   142602, 4232036 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns15724.oracleGeneral.zst LRU cache size   285204, 4232036 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size      356, 4232036 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size     1069, 4232036 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size     3565, 4232036 req, miss ratio 0.2599, byte miss ratio 0.2599
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size    10695, 4232036 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size    35650, 4232036 req, miss ratio 0.2082, byte miss ratio 0.2082
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size    71301, 4232036 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size   142602, 4232036 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns15724.oracleGeneral.zst ARC cache size   285204, 4232036 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size      356, 4232036 req, miss ratio 0.4130, byte miss ratio 0.4130
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size     1069, 4232036 req, miss ratio 0.3446, byte miss ratio 0.3446
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size     3565, 4232036 req, miss ratio 0.2631, byte miss ratio 0.2631
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size    10695, 4232036 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size    35650, 4232036 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size    71301, 4232036 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size   142602, 4232036 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns15724.oracleGeneral.zst Cacheus cache size   285204, 4232036 req, miss ratio 0.0848, byte miss ratio 0.0848
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size      356, 4232036 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size     1069, 4232036 req, miss ratio 0.3589, byte miss ratio 0.3589
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size     3565, 4232036 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size    10695, 4232036 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size    35650, 4232036 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size    71301, 4232036 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size   142602, 4232036 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns15724.oracleGeneral.zst LeCaR cache size   285204, 4232036 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns15724.oracleGeneral.zst S3FIFO-1 cache size      356, 4232036 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns15724.oracleGeneral.zst S3FIFO-1 cache size     1069, 4232036 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns15724.oracleGeneral.zst S3FIFO-1 cache size     3565, 4232036 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns15724.oracleGeneral.zst S3FIFO-1 cache size    10695, 4232036 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns15724.oracleGeneral.zst S3FIFO-1 cache size    35650, 4232036 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns15724.oracleGeneral.zst S3FIFO-1 cache size    71301, 4232036 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns15724.oracleGeneral.zst S3FIFO-1 cache size   142602, 4232036 req, miss ratio 0.0994, byte miss ratio 0.0994
