result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size      155, 4103629 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size      465, 4103629 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size     1551, 4103629 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size     4654, 4103629 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size    15513, 4103629 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size    31027, 4103629 req, miss ratio 0.0808, byte miss ratio 0.0808
result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size    62054, 4103629 req, miss ratio 0.0475, byte miss ratio 0.0475
result/tencentBlock.ns9519.oracleGeneral.zst S3FIFO-1 cache size   124109, 4103629 req, miss ratio 0.0382, byte miss ratio 0.0382
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size      155, 4103629 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size      465, 4103629 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size     1551, 4103629 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size     4654, 4103629 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size    15513, 4103629 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size    31027, 4103629 req, miss ratio 0.0779, byte miss ratio 0.0779
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size    62054, 4103629 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns9519.oracleGeneral.zst LIRS cache size   124109, 4103629 req, miss ratio 0.0383, byte miss ratio 0.0383
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size      155, 4103629 req, miss ratio 0.2405, byte miss ratio 0.2405
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size      465, 4103629 req, miss ratio 0.1762, byte miss ratio 0.1762
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size     1551, 4103629 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size     4654, 4103629 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size    15513, 4103629 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size    31027, 4103629 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size    62054, 4103629 req, miss ratio 0.0473, byte miss ratio 0.0473
result/tencentBlock.ns9519.oracleGeneral.zst ARC cache size   124109, 4103629 req, miss ratio 0.0382, byte miss ratio 0.0382
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size      155, 4103629 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size      465, 4103629 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size     1551, 4103629 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size     4654, 4103629 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size    15513, 4103629 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size    31027, 4103629 req, miss ratio 0.0813, byte miss ratio 0.0813
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size    62054, 4103629 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns9519.oracleGeneral.zst LeCaR cache size   124109, 4103629 req, miss ratio 0.0381, byte miss ratio 0.0381
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size      155, 4103629 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size      465, 4103629 req, miss ratio 0.1909, byte miss ratio 0.1909
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size     1551, 4103629 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size     4654, 4103629 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size    15513, 4103629 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size    31027, 4103629 req, miss ratio 0.0857, byte miss ratio 0.0857
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size    62054, 4103629 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns9519.oracleGeneral.zst LRU cache size   124109, 4103629 req, miss ratio 0.0381, byte miss ratio 0.0381
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size      155, 4103629 req, miss ratio 0.2610, byte miss ratio 0.2610
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size      465, 4103629 req, miss ratio 0.1792, byte miss ratio 0.1792
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size     1551, 4103629 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size     4654, 4103629 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size    15513, 4103629 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size    31027, 4103629 req, miss ratio 0.0826, byte miss ratio 0.0826
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size    62054, 4103629 req, miss ratio 0.0502, byte miss ratio 0.0502
result/tencentBlock.ns9519.oracleGeneral.zst Cacheus cache size   124109, 4103629 req, miss ratio 0.0382, byte miss ratio 0.0382
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size      155, 4103629 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size      465, 4103629 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size     1551, 4103629 req, miss ratio 0.1587, byte miss ratio 0.1587
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size     4654, 4103629 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size    15513, 4103629 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size    31027, 4103629 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size    62054, 4103629 req, miss ratio 0.0517, byte miss ratio 0.0517
result/tencentBlock.ns9519.oracleGeneral.zst Clock cache size   124109, 4103629 req, miss ratio 0.0382, byte miss ratio 0.0382
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size      155, 4103629 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size      465, 4103629 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size     1551, 4103629 req, miss ratio 0.1548, byte miss ratio 0.1548
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size     4654, 4103629 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size    15513, 4103629 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size    31027, 4103629 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size    62054, 4103629 req, miss ratio 0.0478, byte miss ratio 0.0478
result/tencentBlock.ns9519.oracleGeneral.zst LHD cache size   124109, 4103629 req, miss ratio 0.0384, byte miss ratio 0.0384
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size      155, 4103629 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size      465, 4103629 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size     1551, 4103629 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size     4654, 4103629 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size    15513, 4103629 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size    31027, 4103629 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size    62054, 4103629 req, miss ratio 0.0610, byte miss ratio 0.0610
result/tencentBlock.ns9519.oracleGeneral.zst FIFO cache size   124109, 4103629 req, miss ratio 0.0449, byte miss ratio 0.0449
result/tencentBlock.ns9519.oracleGeneral.zst clock2 cache size      155, 4103629 req, miss ratio 0.2856, byte miss ratio 0.2856
