result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size      668, 6806397 req, miss ratio 0.6282, byte miss ratio 0.6282
result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size     2005, 6806397 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size     6686, 6806397 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size    20058, 6806397 req, miss ratio 0.4111, byte miss ratio 0.4111
result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size    66860, 6806397 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size   133720, 6806397 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size   267441, 6806397 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns20419.oracleGeneral.zst LRU cache size   534882, 6806397 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size      668, 6806397 req, miss ratio 0.6205, byte miss ratio 0.6205
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size     2005, 6806397 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size     6686, 6806397 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size    20058, 6806397 req, miss ratio 0.4122, byte miss ratio 0.4122
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size    66860, 6806397 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size   133720, 6806397 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size   267441, 6806397 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns20419.oracleGeneral.zst clock2 cache size   534882, 6806397 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size      668, 6806397 req, miss ratio 0.5991, byte miss ratio 0.5991
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size     2005, 6806397 req, miss ratio 0.4946, byte miss ratio 0.4946
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size     6686, 6806397 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size    20058, 6806397 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size    66860, 6806397 req, miss ratio 0.3038, byte miss ratio 0.3038
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size   133720, 6806397 req, miss ratio 0.2260, byte miss ratio 0.2260
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size   267441, 6806397 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns20419.oracleGeneral.zst ARC cache size   534882, 6806397 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size      668, 6806397 req, miss ratio 0.6895, byte miss ratio 0.6895
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size     2005, 6806397 req, miss ratio 0.5798, byte miss ratio 0.5798
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size     6686, 6806397 req, miss ratio 0.4969, byte miss ratio 0.4969
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size    20058, 6806397 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size    66860, 6806397 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size   133720, 6806397 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size   267441, 6806397 req, miss ratio 0.1473, byte miss ratio 0.1473
result/tencentBlock.ns20419.oracleGeneral.zst FIFO cache size   534882, 6806397 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns20419.oracleGeneral.zst Cacheus cache size      668, 6806397 req, miss ratio 0.6046, byte miss ratio 0.6046
result/tencentBlock.ns20419.oracleGeneral.zst Cacheus cache size     2005, 6806397 req, miss ratio 0.5089, byte miss ratio 0.5089
