result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size      158, 1518461 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size      476, 1518461 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size     1589, 1518461 req, miss ratio 0.3249, byte miss ratio 0.3249
result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size     4767, 1518461 req, miss ratio 0.2897, byte miss ratio 0.2897
result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size    15891, 1518461 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size    31783, 1518461 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size    63567, 1518461 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns19452.oracleGeneral.zst ARC cache size   127135, 1518461 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size      158, 1518461 req, miss ratio 0.6843, byte miss ratio 0.6843
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size      476, 1518461 req, miss ratio 0.5026, byte miss ratio 0.5026
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size     1589, 1518461 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size     4767, 1518461 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size    15891, 1518461 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size    31783, 1518461 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size    63567, 1518461 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns19452.oracleGeneral.zst FIFO cache size   127135, 1518461 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns19452.oracleGeneral.zst clock2 cache size      158, 1518461 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns19452.oracleGeneral.zst clock2 cache size      476, 1518461 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns19452.oracleGeneral.zst clock2 cache size     1589, 1518461 req, miss ratio 0.3680, byte miss ratio 0.3680
result/tencentBlock.ns19452.oracleGeneral.zst clock2 cache size     4767, 1518461 req, miss ratio 0.2962, byte miss ratio 0.2962
result/tencentBlock.ns19452.oracleGeneral.zst clock2 cache size    15891, 1518461 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns19452.oracleGeneral.zst clock2 cache size    31783, 1518461 req, miss ratio 0.2069, byte miss ratio 0.2069
