result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size      401, 3754640 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size     1203, 3754640 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size     4010, 3754640 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size    12031, 3754640 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size    40106, 3754640 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size    80213, 3754640 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size   160426, 3754640 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns7282.oracleGeneral.zst S3FIFO-1 cache size   320852, 3754640 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size      401, 3754640 req, miss ratio 0.6103, byte miss ratio 0.6103
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size     1203, 3754640 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size     4010, 3754640 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size    12031, 3754640 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size    40106, 3754640 req, miss ratio 0.2562, byte miss ratio 0.2562
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size    80213, 3754640 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size   160426, 3754640 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns7282.oracleGeneral.zst FIFO cache size   320852, 3754640 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size      401, 3754640 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size     1203, 3754640 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size     4010, 3754640 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size    12031, 3754640 req, miss ratio 0.2951, byte miss ratio 0.2951
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size    40106, 3754640 req, miss ratio 0.2369, byte miss ratio 0.2369
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size    80213, 3754640 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size   160426, 3754640 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns7282.oracleGeneral.zst Cacheus cache size   320852, 3754640 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size      401, 3754640 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size     1203, 3754640 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size     4010, 3754640 req, miss ratio 0.3194, byte miss ratio 0.3194
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size    12031, 3754640 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size    40106, 3754640 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size    80213, 3754640 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size   160426, 3754640 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns7282.oracleGeneral.zst ARC cache size   320852, 3754640 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns7282.oracleGeneral.zst LIRS cache size      401, 3754640 req, miss ratio 0.5418, byte miss ratio 0.5418
result/tencentBlock.ns7282.oracleGeneral.zst LIRS cache size     1203, 3754640 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns7282.oracleGeneral.zst LIRS cache size     4010, 3754640 req, miss ratio 0.3298, byte miss ratio 0.3298
result/tencentBlock.ns7282.oracleGeneral.zst LIRS cache size    12031, 3754640 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns7282.oracleGeneral.zst LIRS cache size    40106, 3754640 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns7282.oracleGeneral.zst LIRS cache size    80213, 3754640 req, miss ratio 0.1932, byte miss ratio 0.1932
