result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size      279, 2283779 req, miss ratio 0.4942, byte miss ratio 0.4942
result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size      839, 2283779 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size     2796, 2283779 req, miss ratio 0.4081, byte miss ratio 0.4081
result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size     8390, 2283779 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size    27967, 2283779 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size    55934, 2283779 req, miss ratio 0.2590, byte miss ratio 0.2590
result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size   111868, 2283779 req, miss ratio 0.1558, byte miss ratio 0.1558
result/tencentBlock.ns22897.oracleGeneral.zst ARC cache size   223736, 2283779 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size      279, 2283779 req, miss ratio 0.5376, byte miss ratio 0.5376
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size      839, 2283779 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size     2796, 2283779 req, miss ratio 0.4428, byte miss ratio 0.4428
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size     8390, 2283779 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size    27967, 2283779 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size    55934, 2283779 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size   111868, 2283779 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns22897.oracleGeneral.zst Clock cache size   223736, 2283779 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size      279, 2283779 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size      839, 2283779 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size     2796, 2283779 req, miss ratio 0.4439, byte miss ratio 0.4439
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size     8390, 2283779 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size    27967, 2283779 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size    55934, 2283779 req, miss ratio 0.2814, byte miss ratio 0.2814
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size   111868, 2283779 req, miss ratio 0.1550, byte miss ratio 0.1550
result/tencentBlock.ns22897.oracleGeneral.zst LeCaR cache size   223736, 2283779 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size      279, 2283779 req, miss ratio 0.6770, byte miss ratio 0.6770
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size      839, 2283779 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size     2796, 2283779 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size     8390, 2283779 req, miss ratio 0.4118, byte miss ratio 0.4118
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size    27967, 2283779 req, miss ratio 0.3498, byte miss ratio 0.3498
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size    55934, 2283779 req, miss ratio 0.2826, byte miss ratio 0.2826
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size   111868, 2283779 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns22897.oracleGeneral.zst FIFO cache size   223736, 2283779 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size      279, 2283779 req, miss ratio 0.5667, byte miss ratio 0.5667
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size      839, 2283779 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size     2796, 2283779 req, miss ratio 0.4447, byte miss ratio 0.4447
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size     8390, 2283779 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size    27967, 2283779 req, miss ratio 0.3285, byte miss ratio 0.3285
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size    55934, 2283779 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size   111868, 2283779 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns22897.oracleGeneral.zst LRU cache size   223736, 2283779 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size      279, 2283779 req, miss ratio 0.5102, byte miss ratio 0.5102
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size      839, 2283779 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size     2796, 2283779 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size     8390, 2283779 req, miss ratio 0.3835, byte miss ratio 0.3835
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size    27967, 2283779 req, miss ratio 0.3314, byte miss ratio 0.3314
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size    55934, 2283779 req, miss ratio 0.2720, byte miss ratio 0.2720
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size   111868, 2283779 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns22897.oracleGeneral.zst LHD cache size   223736, 2283779 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size      279, 2283779 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size      839, 2283779 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size     2796, 2283779 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size     8390, 2283779 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size    27967, 2283779 req, miss ratio 0.3236, byte miss ratio 0.3236
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size    55934, 2283779 req, miss ratio 0.2731, byte miss ratio 0.2731
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size   111868, 2283779 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns22897.oracleGeneral.zst Cacheus cache size   223736, 2283779 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size      279, 2283779 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size      839, 2283779 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size     2796, 2283779 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size     8390, 2283779 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size    27967, 2283779 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size    55934, 2283779 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size   111868, 2283779 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns22897.oracleGeneral.zst LIRS cache size   223736, 2283779 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size      279, 2283779 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size      839, 2283779 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size     2796, 2283779 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size     8390, 2283779 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size    27967, 2283779 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size    55934, 2283779 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size   111868, 2283779 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns22897.oracleGeneral.zst clock2 cache size   223736, 2283779 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size      279, 2283779 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size      839, 2283779 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size     2796, 2283779 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size     8390, 2283779 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size    27967, 2283779 req, miss ratio 0.3296, byte miss ratio 0.3296
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size    55934, 2283779 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size   111868, 2283779 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-1 cache size   223736, 2283779 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-d-1 cache size      279, 2283779 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-d-1 cache size      839, 2283779 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-d-1 cache size     2796, 2283779 req, miss ratio 0.3955, byte miss ratio 0.3955
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-d-1 cache size     8390, 2283779 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns22897.oracleGeneral.zst S3FIFO-d-1 cache size    27967, 2283779 req, miss ratio 0.3249, byte miss ratio 0.3249
