result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size      388, 8129655 req, miss ratio 0.7993, byte miss ratio 0.7993
result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size     1165, 8129655 req, miss ratio 0.6865, byte miss ratio 0.6865
result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size     3883, 8129655 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size    11651, 8129655 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size    38837, 8129655 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size    77674, 8129655 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size   155349, 8129655 req, miss ratio 0.0704, byte miss ratio 0.0704
result/tencentBlock.ns9506.oracleGeneral.zst FIFO cache size   310699, 8129655 req, miss ratio 0.0541, byte miss ratio 0.0541
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size      388, 8129655 req, miss ratio 0.7613, byte miss ratio 0.7613
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size     1165, 8129655 req, miss ratio 0.6598, byte miss ratio 0.6598
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size     3883, 8129655 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size    11651, 8129655 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size    38837, 8129655 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size    77674, 8129655 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size   155349, 8129655 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns9506.oracleGeneral.zst clock2 cache size   310699, 8129655 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size      388, 8129655 req, miss ratio 0.7360, byte miss ratio 0.7360
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size     1165, 8129655 req, miss ratio 0.6618, byte miss ratio 0.6618
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size     3883, 8129655 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size    11651, 8129655 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size    38837, 8129655 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size    77674, 8129655 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size   155349, 8129655 req, miss ratio 0.0579, byte miss ratio 0.0579
result/tencentBlock.ns9506.oracleGeneral.zst LeCaR cache size   310699, 8129655 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size      388, 8129655 req, miss ratio 0.7066, byte miss ratio 0.7066
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size     1165, 8129655 req, miss ratio 0.5703, byte miss ratio 0.5703
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size     3883, 8129655 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size    11651, 8129655 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size    38837, 8129655 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size    77674, 8129655 req, miss ratio 0.1028, byte miss ratio 0.1028
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size   155349, 8129655 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns9506.oracleGeneral.zst S3FIFO-1 cache size   310699, 8129655 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size      388, 8129655 req, miss ratio 0.7709, byte miss ratio 0.7709
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size     1165, 8129655 req, miss ratio 0.6710, byte miss ratio 0.6710
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size     3883, 8129655 req, miss ratio 0.3698, byte miss ratio 0.3698
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size    11651, 8129655 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size    38837, 8129655 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size    77674, 8129655 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size   155349, 8129655 req, miss ratio 0.0584, byte miss ratio 0.0584
result/tencentBlock.ns9506.oracleGeneral.zst LRU cache size   310699, 8129655 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size      388, 8129655 req, miss ratio 0.7665, byte miss ratio 0.7665
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size     1165, 8129655 req, miss ratio 0.6667, byte miss ratio 0.6667
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size     3883, 8129655 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size    11651, 8129655 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size    38837, 8129655 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size    77674, 8129655 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size   155349, 8129655 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns9506.oracleGeneral.zst Clock cache size   310699, 8129655 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size      388, 8129655 req, miss ratio 0.7585, byte miss ratio 0.7585
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size     1165, 8129655 req, miss ratio 0.6309, byte miss ratio 0.6309
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size     3883, 8129655 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size    11651, 8129655 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size    38837, 8129655 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size    77674, 8129655 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size   155349, 8129655 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns9506.oracleGeneral.zst LHD cache size   310699, 8129655 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns9506.oracleGeneral.zst Cacheus cache size      388, 8129655 req, miss ratio 0.7039, byte miss ratio 0.7039
result/tencentBlock.ns9506.oracleGeneral.zst Cacheus cache size     1165, 8129655 req, miss ratio 0.6266, byte miss ratio 0.6266
result/tencentBlock.ns9506.oracleGeneral.zst Cacheus cache size     3883, 8129655 req, miss ratio 0.3277, byte miss ratio 0.3277
