result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size      150, 1318763 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size      451, 1318763 req, miss ratio 0.5424, byte miss ratio 0.5424
result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size     1504, 1318763 req, miss ratio 0.4926, byte miss ratio 0.4926
result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size     4512, 1318763 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size    15041, 1318763 req, miss ratio 0.4394, byte miss ratio 0.4394
result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size    30082, 1318763 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size    60165, 1318763 req, miss ratio 0.2935, byte miss ratio 0.2935
result/tencentBlock.ns11791.oracleGeneral.zst LIRS cache size   120330, 1318763 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size      150, 1318763 req, miss ratio 0.5052, byte miss ratio 0.5052
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size      451, 1318763 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size     1504, 1318763 req, miss ratio 0.4813, byte miss ratio 0.4813
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size     4512, 1318763 req, miss ratio 0.4786, byte miss ratio 0.4786
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size    15041, 1318763 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size    30082, 1318763 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size    60165, 1318763 req, miss ratio 0.2525, byte miss ratio 0.2525
result/tencentBlock.ns11791.oracleGeneral.zst ARC cache size   120330, 1318763 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size      150, 1318763 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size      451, 1318763 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size     1504, 1318763 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size     4512, 1318763 req, miss ratio 0.4786, byte miss ratio 0.4786
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size    15041, 1318763 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size    30082, 1318763 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size    60165, 1318763 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns11791.oracleGeneral.zst LeCaR cache size   120330, 1318763 req, miss ratio 0.1291, byte miss ratio 0.1291
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size      150, 1318763 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size      451, 1318763 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size     1504, 1318763 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size     4512, 1318763 req, miss ratio 0.4791, byte miss ratio 0.4791
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size    15041, 1318763 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size    30082, 1318763 req, miss ratio 0.4149, byte miss ratio 0.4149
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size    60165, 1318763 req, miss ratio 0.2469, byte miss ratio 0.2469
result/tencentBlock.ns11791.oracleGeneral.zst LRU cache size   120330, 1318763 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size      150, 1318763 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size      451, 1318763 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size     1504, 1318763 req, miss ratio 0.4804, byte miss ratio 0.4804
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size     4512, 1318763 req, miss ratio 0.4783, byte miss ratio 0.4783
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size    15041, 1318763 req, miss ratio 0.4348, byte miss ratio 0.4348
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size    30082, 1318763 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size    60165, 1318763 req, miss ratio 0.2874, byte miss ratio 0.2874
result/tencentBlock.ns11791.oracleGeneral.zst S3FIFO-1 cache size   120330, 1318763 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size      150, 1318763 req, miss ratio 0.5385, byte miss ratio 0.5385
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size      451, 1318763 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size     1504, 1318763 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size     4512, 1318763 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size    15041, 1318763 req, miss ratio 0.4634, byte miss ratio 0.4634
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size    30082, 1318763 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size    60165, 1318763 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns11791.oracleGeneral.zst LHD cache size   120330, 1318763 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns11791.oracleGeneral.zst FIFO cache size      150, 1318763 req, miss ratio 0.6066, byte miss ratio 0.6066
result/tencentBlock.ns11791.oracleGeneral.zst FIFO cache size      451, 1318763 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns11791.oracleGeneral.zst FIFO cache size     1504, 1318763 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns11791.oracleGeneral.zst FIFO cache size     4512, 1318763 req, miss ratio 0.4850, byte miss ratio 0.4850
