result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size      165, 1508294 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size      497, 1508294 req, miss ratio 0.4791, byte miss ratio 0.4791
result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size     1657, 1508294 req, miss ratio 0.4697, byte miss ratio 0.4697
result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size     4972, 1508294 req, miss ratio 0.4677, byte miss ratio 0.4677
result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size    16573, 1508294 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size    33147, 1508294 req, miss ratio 0.3543, byte miss ratio 0.3543
result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size    66294, 1508294 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns4282.oracleGeneral.zst ARC cache size   132588, 1508294 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size      165, 1508294 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size      497, 1508294 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size     1657, 1508294 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size     4972, 1508294 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size    16573, 1508294 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size    33147, 1508294 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size    66294, 1508294 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns4282.oracleGeneral.zst LRU cache size   132588, 1508294 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size      165, 1508294 req, miss ratio 0.5158, byte miss ratio 0.5158
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size      497, 1508294 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size     1657, 1508294 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size     4972, 1508294 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size    16573, 1508294 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size    33147, 1508294 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size    66294, 1508294 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns4282.oracleGeneral.zst LeCaR cache size   132588, 1508294 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns4282.oracleGeneral.zst Clock cache size      165, 1508294 req, miss ratio 0.5211, byte miss ratio 0.5211
