result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size      242, 2626130 req, miss ratio 0.5497, byte miss ratio 0.5497
result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size      726, 2626130 req, miss ratio 0.4594, byte miss ratio 0.4594
result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size     2422, 2626130 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size     7267, 2626130 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size    24225, 2626130 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size    48451, 2626130 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size    96902, 2626130 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns19317.oracleGeneral.zst Clock cache size   193805, 2626130 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size      242, 2626130 req, miss ratio 0.5250, byte miss ratio 0.5250
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size      726, 2626130 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size     2422, 2626130 req, miss ratio 0.3122, byte miss ratio 0.3122
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size     7267, 2626130 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size    24225, 2626130 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size    48451, 2626130 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size    96902, 2626130 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns19317.oracleGeneral.zst S3FIFO-1 cache size   193805, 2626130 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size      242, 2626130 req, miss ratio 0.5371, byte miss ratio 0.5371
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size      726, 2626130 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size     2422, 2626130 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size     7267, 2626130 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size    24225, 2626130 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size    48451, 2626130 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size    96902, 2626130 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns19317.oracleGeneral.zst LeCaR cache size   193805, 2626130 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size      242, 2626130 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size      726, 2626130 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size     2422, 2626130 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size     7267, 2626130 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size    24225, 2626130 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size    48451, 2626130 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size    96902, 2626130 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns19317.oracleGeneral.zst clock2 cache size   193805, 2626130 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size      242, 2626130 req, miss ratio 0.5306, byte miss ratio 0.5306
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size      726, 2626130 req, miss ratio 0.4521, byte miss ratio 0.4521
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size     2422, 2626130 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size     7267, 2626130 req, miss ratio 0.2939, byte miss ratio 0.2939
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size    24225, 2626130 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size    48451, 2626130 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size    96902, 2626130 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns19317.oracleGeneral.zst LIRS cache size   193805, 2626130 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size      242, 2626130 req, miss ratio 0.6525, byte miss ratio 0.6525
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size      726, 2626130 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size     2422, 2626130 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size     7267, 2626130 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size    24225, 2626130 req, miss ratio 0.2704, byte miss ratio 0.2704
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size    48451, 2626130 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size    96902, 2626130 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns19317.oracleGeneral.zst FIFO cache size   193805, 2626130 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size      242, 2626130 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size      726, 2626130 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size     2422, 2626130 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size     7267, 2626130 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size    24225, 2626130 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size    48451, 2626130 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size    96902, 2626130 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns19317.oracleGeneral.zst Cacheus cache size   193805, 2626130 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size      242, 2626130 req, miss ratio 0.5108, byte miss ratio 0.5108
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size      726, 2626130 req, miss ratio 0.4403, byte miss ratio 0.4403
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size     2422, 2626130 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size     7267, 2626130 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size    24225, 2626130 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size    48451, 2626130 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size    96902, 2626130 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns19317.oracleGeneral.zst ARC cache size   193805, 2626130 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size      242, 2626130 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size      726, 2626130 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size     2422, 2626130 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size     7267, 2626130 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size    24225, 2626130 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size    48451, 2626130 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size    96902, 2626130 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns19317.oracleGeneral.zst LHD cache size   193805, 2626130 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size      242, 2626130 req, miss ratio 0.5600, byte miss ratio 0.5600
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size      726, 2626130 req, miss ratio 0.4607, byte miss ratio 0.4607
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size     2422, 2626130 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size     7267, 2626130 req, miss ratio 0.3050, byte miss ratio 0.3050
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size    24225, 2626130 req, miss ratio 0.2578, byte miss ratio 0.2578
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size    48451, 2626130 req, miss ratio 0.2194, byte miss ratio 0.2194
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size    96902, 2626130 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns19317.oracleGeneral.zst LRU cache size   193805, 2626130 req, miss ratio 0.0926, byte miss ratio 0.0926
